Pattern_ID,RoughPOS_N-Gram,DetailedPOS_N-Gram,Frequency,ID_Array
608081,VB.* PM.* VB.* CC.* RB.* VB.*,,2,"['410237', '543077']"
608082,CC.* NN.* CC.* NN.* NN.* PM.*,,2,"['410249', '475554']"
608083,JJ.* CC.* PR.*_CC.* NN.* CC.* VB.*,,2,"['410073', '428172']"
608084,RB.* CC.* NN.* LM VB.* CC.*,,2,"['410689', '425767']"
608085,VB.* RB.* CC.* VB.* NN.* CC.*,,2,"['411002', '545517']"
608086,VB.* PM.* NN.* RB.* CC.* NN.*,,2,"['410976', '463594']"
608087,CC.* NN.* PM.* PM.* CC.* VB.*,,2,"['411136', '414649']"
608088,NN.* PM.* PM.* CC.* VB.* PR.*,,2,"['411137', '457362']"
608089,PM.* PM.* CC.* VB.* PR.* CC.*,,2,"['411138', '457363']"
608090,NN.* CC.* NN.* PM.* PM.* PR.*_CC.*,,2,"['410817', '435758']"
608091,JJ.*_JJ.* CC.* NN.* CC.* CC.* DT.*,,2,"['410831', '464330']"
608092,VB.* CC.* NN.* CC.* PM.* VB.*,,2,"['411099', '456827']"
608093,CC.* PM.* VB.* PR.*_CC.* VB.* CC.*,,2,"['411102', '488853']"
608094,NN.* CC.* DT.* FW CC.* CC.*,,2,"['411566', '458667']"
608095,DT.* FW CC.* CC.* NN.* PR.*,,2,"['411568', '412114']"
608096,FW CC.* CC.* NN.* PR.* LM,,2,"['411569', '412115']"
608097,VB.* CC.* NN.* CC.* PR.* PM.*,,3,"['411646', '513519', '560553']"
608098,CC.* NN.* CC.* VB.* PM.* VB.*,,2,"['411828', '428615']"
608099,NN.* CC.* VB.* PM.* VB.* DT.*,,2,"['411829', '514922']"
608100,CC.* VB.* PM.* VB.* DT.* NN.*,,3,"['411830', '496262', '514923']"
608101,DT.* PR.*_CC.* NN.* PM.* CC.* VB.*,,3,"['412107', '430188', '451059']"
608102,NN.* CC.* DT.* PR.* LM VB.*,,2,"['412435', '509797']"
608103,NN.* PM.* CC.* JJ.*_CC.* VB.* RB.*,,2,"['412630', '467688']"
608104,NN.* CC.* PR.* RB.* LM VB.*,,2,"['412741', '425307']"
608105,VB.* PR.* CC.* PR.* LM PM.*,,2,"['413574', '539742']"
608106,PR.* LM VB.* NN.* CC.* VB.*,,3,"['413912', '483155', '504501']"
608107,PM.* PM.* CC.* VB.* CC.* DT.*,,2,"['414651', '479359']"
608108,PR.* LM VB.* CC.* DT.* JJ.*,,3,"['414782', '531646', '559875']"
608109,PM.* CD.* CC.* PR.* NN.* CC.*,,2,"['414839', '431875']"
608110,CC.* NN.* CC.* FW CC.* VB.*,,3,"['415396', '451567', '547477']"
608111,RB.* VB.* CC.* VB.* CC.* JJ.*_CC.*,,2,"['415300', '429320']"
608112,RB.*_CC.* NN.* CC.* NN.* DT.* DT.*,,2,"['415475', '467333']"
608113,NN.* PM.* CC.* RB.* JJ.* CC.*,,2,"['415348', '447395']"
608114,PM.* CC.* RB.* JJ.* CC.* DT.*,,2,"['415349', '447396']"
608115,CC.* NN.* PM.* PR.* LM JJ.*,,2,"['415459', '498655']"
608116,DT.* NN.* LM VB.* PM.* RB.*,,2,"['416532', '531500']"
608117,LM VB.*_CC.* VB.* CC.* NN.* NN.*,,2,"['416542', '438210']"
608118,DT.* PR.*_CC.* NN.* LM VB.* RB.*,,2,"['416577', '514683']"
608119,VB.* CC.* CD.* PM.* FW PM.*,,2,"['416587', '543993']"
608120,DT.* JJ.*_CC.* NN.* CC.* NN.* FW,,2,"['416599', '463936']"
608121,CC.* VB.* NN.* DT.* NN.* CC.*,,3,"['416696', '437867', '507990']"
608122,PR.* CC.* VB.* DT.* NN.* PM.*,,2,"['416761', '481914']"
608123,PM.* CC.* JJ.* CC.* PR.*_CC.* NN.*,,2,"['416838', '544183']"
608124,NN.* CC.* VB.* RB.* CC.* JJ.*,,3,"['416844', '424694', '470588']"
608125,NN.* PM.* PR.* LM VB.*_VB.* CC.*,,3,"['416899', '472746', '553769']"
608126,NN.* LM RB.*_CC.* JJ.* CC.* VB.*,,2,"['417407', '507986']"
608127,VB.* RB.* JJ.* JJ.*_CC.* NN.* CC.*,,2,"['417590', '446500']"
608128,JJ.*_CC.* NN.* RB.* CC.* NN.* PM.*,,3,"['418461', '430705', '470455']"
608129,CC.* JJ.*_CC.* PM.* JJ.* CC.* NN.*,,2,"['418470', '473665']"
608130,JJ.*_CC.* PM.* JJ.* CC.* NN.* CC.*,,2,"['418471', '473666']"
608131,LM VB.* CC.* CD.* PM.* NN.*,,2,"['418943', '484536']"
608132,NN.* CC.* VB.* PM.* CC.* DT.*,,2,"['418946', '540148']"
608133,DT.* NN.* LM VB.* DT.* PR.*_CC.*,,2,"['418951', '510979']"
608134,NN.* PM.* CC.* CC.* VB.*_CC.* NN.*,,2,"['419323', '431484']"
608135,RB.* CC.* NN.* CC.* NN.*_CC.* JJ.*,,2,"['419144', '562860']"
608136,NN.* CC.* NN.*_CC.* JJ.* CC.* CC.*,,2,"['419146', '562282']"
608137,CC.* NN.* DT.* VB.* JJ.* CC.*,,2,"['419120', '469311']"
608138,CC.* NN.* DT.* JJ.*_CC.* JJ.*_CC.* NN.*,,2,"['419350', '540643']"
608139,VB.*_VB.* CC.* RB.* VB.* CC.* NN.*,,3,"['420205', '476309', '517773']"
608140,PM.* DT.* NN.* CC.* PR.* LM,,3,"['420209', '504499', '546625']"
608141,NN.*_CC.* JJ.* PM.* PM.* CC.* DT.*,,2,"['420400', '425783']"
608142,CC.* PR.* LM VB.* CC.* VB.*_CC.*,,2,"['420748', '436933']"
608143,PR.* LM VB.* CC.* VB.*_CC.* PM.*,,2,"['420749', '465587']"
608144,NN.* LM VB.* VB.* CC.* NN.*,,4,"['420762', '439797', '492858', '551145']"
608145,NN.* CC.* JJ.*_CC.* PM.* NN.* CC.*,,2,"['421224', '444771']"
608146,DT.* NN.*_CC.* NN.* CC.* VB.* DT.*,,3,"['420669', '452124', '525697']"
608147,PM.* VB.* PR.* PR.* CC.* PM.*,,2,"['420673', '428619']"
608148,DT.* RB.*_CC.* PM.* CD.* CC.* NN.*,,2,"['421502', '471623']"
608149,LM DT.* VB.* CC.* NN.* CC.*,,2,"['421896', '424904']"
608150,JJ.* JJ.* CC.* VB.* DT.* NN.*,,2,"['422108', '477417']"
608151,CC.* NN.* CC.* DT.* NN.* RB.*_CC.*,,2,"['422110', '472936']"
608152,NN.* CC.* DT.* NN.* RB.*_CC.* PR.*_CC.*,,2,"['422111', '472937']"
608153,CC.* NN.* PM.* CC.* VB.* LM,,3,"['422281', '448677', '459091']"
608154,NN.*_CC.* VB.* LM VB.* CC.* NN.*,,2,"['422312', '515298']"
608155,DT.* JJ.* CC.* VB.*_CC.* NN.* CC.*,,2,"['422339', '446459']"
608156,CC.* NN.*_CC.* NN.* PM.* DT.* DT.*,,2,"['423614', '444202']"
608157,CC.* NN.* LM VB.* NN.* PM.*,,2,"['423723', '489098']"
608158,NN.* LM VB.* PM.* NN.* RB.*,,3,"['423817', '463592', '549080']"
608159,PM.* VB.* RB.*_CC.* VB.* CC.* NN.*,,2,"['424307', '555716']"
608160,DT.* NN.* CC.* NN.*_CC.* NN.* JJ.*,,2,"['424919', '424925']"
608161,NN.* CC.* NN.*_CC.* NN.* JJ.* CC.*,,2,"['424920', '424926']"
608162,CC.* NN.*_CC.* JJ.* PM.* CC.* RB.*,,2,"['425297', '471418']"
608163,NN.*_CC.* JJ.* PM.* CC.* RB.* RB.*,,2,"['425298', '471419']"
608164,JJ.* PM.* CC.* RB.* RB.* VB.*,,2,"['425299', '471420']"
608165,NN.* LM VB.* CC.* PM.* DT.*,,4,"['425787', '448198', '492115', '492948']"
608166,LM VB.* CC.* PM.* DT.* DT.*,,2,"['425788', '505522']"
608167,VB.* CD.* CC.* NN.* DT.* VB.*,,2,"['426331', '559535']"
608168,NN.* DT.* VB.* CC.* JJ.* CD.*,,2,"['426334', '472651']"
608169,PM.* CC.* DT.* NN.*_CC.* NN.* CC.*,,2,"['426533', '546302']"
608170,CC.* NN.*_CC.* NN.* RB.*_CC.* NN.* CD.*,,2,"['426720', '436892']"
608171,NN.* RB.*_CC.* NN.* CD.* LM VB.*,,2,"['426722', '527780']"
608172,CC.* NN.* DT.* JJ.* CC.* VB.*,,2,"['426951', '469308']"
608173,DT.* NN.* NN.* DT.* JJ.*_CC.* NN.*,,3,"['427059', '454144', '482963']"
608174,NN.* CD.* PM.* VB.* DT.* NN.*,,2,"['427398', '491798']"
608175,NN.* CC.* PR.*_CC.* NN.* LM JJ.*,,2,"['427403', '483014']"
608176,CC.* NN.* PM.* VB.* CC.* PR.*_CC.*,,2,"['428196', '451443']"
608177,LM VB.* JJ.* CC.* DT.* NN.*,,2,"['428238', '508758']"
608178,PM.* CC.* DT.* NN.* LM PR.*,,2,"['429327', '511084']"
608179,VB.*_CC.* VB.* DT.* NN.* NN.* CC.*,,2,"['429717', '457856']"
608180,NN.* CC.* NN.* VB.* DT.* PR.*_CC.*,,2,"['430184', '452741']"
608181,CC.* NN.* VB.* DT.* PR.*_CC.* NN.*,,2,"['430185', '452742']"
608182,NN.* VB.* DT.* PR.*_CC.* NN.* PM.*,,2,"['430186', '430652']"
608183,NN.* CC.* VB.* PM.* PR.* CC.*,,2,"['430195', '500742']"
608184,CC.* JJ.* CC.* NN.*_CC.* DT.* NN.*,,2,"['430546', '525996']"
608185,JJ.* CC.* NN.*_CC.* DT.* NN.* PM.*,,2,"['430547', '525997']"
608186,VB.* CC.* NN.* CC.* JJ.*_CC.* VB.*,,2,"['430571', '551685']"
608187,CC.* NN.* CC.* JJ.*_CC.* VB.* CC.*,,3,"['430572', '551686', '557933']"
608188,CC.* JJ.*_CC.* VB.* CC.* NN.* CC.*,,3,"['430573', '524973', '551688']"
608189,CC.* NN.* PM.* CC.* RB.* LM,,2,"['431078', '436030']"
608190,DT.* NN.* DT.* VB.* VB.* CC.*,,2,"['431597', '508622']"
608191,RB.*_CC.* VB.* CC.* PR.*_CC.* NN.* RB.*_CC.*,,2,"['432564', '439960']"
608192,VB.* CC.* DT.* NN.* LM RB.*_CC.*,,2,"['433316', '497615']"
608193,PR.*_CC.* DT.* VB.*_CC.* NN.* CC.* NN.*,,2,"['433334', '556229']"
608194,NN.* CC.* JJ.*_CC.* NN.* PM.* RB.*,,2,"['433607', '553331']"
608195,VB.* PM.* CC.* CC.* NN.* CC.*,,2,"['434127', '550395']"
608196,NN.* LM VB.*_CC.* VB.* CC.* VB.*,,2,"['434444', '439373']"
608197,LM VB.*_CC.* VB.* CC.* VB.* CC.*,,2,"['434445', '439374']"
608198,CC.* DT.* NN.*_CC.* NN.* PM.* CC.*,,2,"['434859', '443906']"
608199,NN.* LM VB.* PR.* CC.* PR.*_CC.*,,2,"['434865', '501697']"
608200,PR.* CC.* VB.* PR.*_CC.* VB.* CC.*,,2,"['435188', '509844']"
608201,PR.* VB.* DT.* PR.*_CC.* NN.* PM.*,,2,"['435687', '435694']"
608202,PM.* RB.* PR.* VB.* DT.* PR.*_CC.*,,3,"['435692', '523997', '533162']"
608203,PM.* PM.* RB.*_CC.* VB.* DT.* NN.*,,2,"['435770', '477915']"
608204,NN.*_CC.* JJ.* CC.* NN.* LM RB.*,,2,"['435788', '511431']"
608205,NN.* CC.* DT.* NN.*_CC.* NN.* DT.*,,3,"['435848', '453058', '553400']"
608206,PM.* CC.* VB.* CC.* JJ.* CC.*,,4,"['437182', '452748', '481153', '489101']"
608207,JJ.* CC.* NN.* CC.* RB.*_CC.* NN.*,,2,"['437186', '464620']"
608208,RB.* LM VB.* CC.* PR.* RB.*_CC.*,,2,"['437614', '510214']"
608209,CC.* NN.* RB.* CC.* VB.* CC.*,,2,"['437678', '483563']"
608210,DT.* JJ.* CC.* JJ.*_JJ.*_CC.* NN.* CC.*,,2,"['438322', '468294']"
608211,NN.* RB.* LM VB.* CC.* NN.*,,2,"['439018', '482647']"
608212,PM.* RB.* DT.* PR.*_CC.* NN.* CC.*,,2,"['439029', '514067']"
608213,CC.* CC.* PR.* LM RB.*_CC.* JJ.*,,2,"['439363', '522274']"
608214,CC.* PR.* LM RB.*_CC.* JJ.* CC.*,,2,"['439364', '522275']"
608215,VB.* PR.*_CC.* VB.* CC.* NN.*_CC.* NN.*,,2,"['439954', '523879']"
608216,PM.* CC.* VB.* PR.* CC.* DT.*,,4,"['440018', '459844', '502955', '528164']"
608217,CC.* CC.* PM.* FW PM.* CC.*,,2,"['440651', '447692']"
608218,CC.* PM.* FW PM.* CC.* VB.*,,2,"['440652', '502818']"
608219,PM.* CC.* VB.* RB.*_CC.* JJ.* PM.*,,3,"['440655', '443389', '471646']"
608220,CC.* CC.* PM.* JJ.* DT.* DT.*,,2,"['440782', '544897']"
608221,CC.* PM.* JJ.* DT.* DT.* NN.*,,2,"['440783', '544898']"
608222,PM.* JJ.* DT.* DT.* NN.* CC.*,,2,"['440784', '544899']"
608223,DT.* JJ.*_CC.* NN.* CC.* NN.* CD.*,,2,"['441564', '479331']"
608224,RB.* VB.* DT.* CD.* CC.* NN.*,,2,"['441573', '519751']"
608225,VB.* DT.* CD.* CC.* NN.* CC.*,,3,"['441574', '482089', '519752']"
608226,RB.* VB.* CC.* PR.*_CC.* DT.* NN.*,,3,"['441802', '444571', '448692']"
608227,NN.* PM.* VB.* CC.* DT.* VB.*,,2,"['441814', '451371']"
608228,PM.* VB.* CC.* DT.* VB.* CC.*,,2,"['441815', '451372']"
608229,NN.* LM RB.* VB.* RB.* VB.*,,2,"['441856', '498650']"
608230,CD.* CC.* NN.* CC.* NN.* LM,,3,"['441917', '443895', '489096']"
608231,CC.* NN.* LM VB.* RB.* DT.*,,2,"['441920', '479325']"
608232,LM RB.* JJ.*_CC.* NN.* CC.* NN.*,,2,"['441926', '497582']"
608233,CC.* VB.*_CC.* VB.* CC.* JJ.*_CC.* NN.*,,2,"['442427', '501960']"
608234,NN.* RB.*_CC.* CD.* PM.* LM VB.*,,2,"['443913', '526555']"
608235,NN.* CC.* NN.* LM VB.* JJ.*,,2,"['444835', '536468']"
608236,NN.* CC.* VB.* DT.* NN.*_CC.* JJ.*,,2,"['444841', '525698']"
608237,CC.* VB.* DT.* NN.*_CC.* JJ.* CC.*,,2,"['444842', '525699']"
608238,NN.* PM.* CC.* RB.* DT.* DT.*,,2,"['444142', '477950']"
608239,PM.* CC.* RB.* DT.* DT.* NN.*,,2,"['444143', '477951']"
608240,CD.* PM.* VB.* PM.* NN.* DT.*,,2,"['444699', '447578']"
608241,PM.* VB.* PM.* NN.* DT.* NN.*,,3,"['444700', '447579', '463372']"
608242,CC.* PR.*_CC.* NN.* RB.* PM.* NN.*,,2,"['445980', '447565']"
608243,DT.* NN.*_CC.* NN.* CC.* PM.* CD.*,,2,"['445854', '446079']"
608244,CC.* FW CC.* NN.* CC.* PR.*_CC.*,,2,"['446208', '464710']"
608245,NN.* LM PR.*_CC.* NN.* CC.* JJ.*,,2,"['446305', '475414']"
608246,CC.* FW CC.* DT.* NN.* CC.*,,2,"['446315', '458260']"
608247,CC.* DT.* FW CC.* NN.* LM,,2,"['446473', '447707']"
608248,FW CC.* NN.* LM VB.* RB.*,,2,"['446496', '479324']"
608249,JJ.*_CC.* DT.* JJ.*_CC.* NN.* CC.* NN.*,,2,"['447384', '447701']"
608250,CC.* NN.* RB.* CC.* JJ.*_CC.* CD.*,,2,"['447477', '453447']"
608251,LM VB.* VB.*_CC.* NN.* PM.* JJ.*,,2,"['447484', '498407']"
608252,VB.* VB.*_CC.* NN.* PM.* JJ.* CC.*,,2,"['447485', '498408']"
608253,DT.* NN.* PM.* JJ.* CC.* NN.*,,2,"['447494', '554658']"
608254,CC.* NN.* CC.* VB.* PM.* NN.*,,2,"['447559', '455430']"
608255,CC.* NN.* RB.*_CC.* CD.* PM.* VB.*,,2,"['447575', '532969']"
608256,JJ.*_CC.* NN.* CC.* CC.* PM.* FW,,2,"['447690', '537530']"
608257,VB.* CC.* DT.* PR.*_CC.* DT.* NN.*,,2,"['448187', '508219']"
608258,VB.* PM.* DT.* DT.* NN.* CC.*,,3,"['448668', '474189', '558103']"
608259,CC.* NN.* PM.* FW PM.* CC.*,,2,"['449003', '448984']"
608260,DT.* VB.* CC.* NN.* PM.* RB.*,,2,"['449959', '468806']"
608261,DT.* NN.* PM.* VB.* CC.* VB.*,,2,"['450605', '492137']"
608262,NN.* LM VB.* VB.* VB.* DT.*,,2,"['450901', '549930']"
608263,PM.* VB.* CC.* PR.*_CC.* NN.*_CC.* VB.*,,2,"['451445', '537443']"
608264,CC.* DT.* NN.*_CC.* NN.* CC.* VB.*,,4,"['452123', '481443', '493353', '525696']"
608265,CC.* VB.* LM VB.* CC.* NN.*,,2,"['452344', '512565']"
608266,DT.* NN.* RB.* PR.* LM VB.*,,2,"['452652', '508309']"
608267,DT.* NN.* CC.* VB.*_CC.* DT.* NN.*,,2,"['453079', '496271']"
608268,NN.* CC.* NN.* RB.*_CC.* VB.* DT.*,,2,"['454476', '471253']"
608269,NN.*_CC.* VB.* CC.* NN.* PM.* PM.*,,2,"['454560', '455083']"
608270,PR.* PM.* CC.* VB.* CC.* NN.*,,2,"['454447', '485384']"
608271,NN.* CC.* NN.* PM.* LM VB.*_CC.*,,2,"['455071', '539002']"
608272,CC.* NN.* PM.* LM VB.*_CC.* VB.*,,2,"['455072', '539003']"
608273,NN.* PM.* LM VB.*_CC.* VB.* CC.*,,2,"['455073', '539004']"
608274,VB.* DT.* NN.* CC.* CC.* PM.*,,4,"['455322', '476365', '495546', '504114']"
608275,DT.* NN.* CC.* CC.* PM.* JJ.*,,4,"['455323', '476366', '504115', '504118']"
608276,DT.* NN.* CC.* PR.*_CC.* NN.* RB.*,,2,"['455635', '562857']"
608277,NN.* CC.* VB.* CC.* PR.*_CC.* DT.*,,2,"['455741', '530073']"
608278,VB.* CC.* PR.*_CC.* DT.* NN.* PR.*,,2,"['455743', '485743']"
608279,LM VB.* DT.* NN.* PM.* CC.*,,2,"['455795', '474885']"
608280,CC.* NN.* PM.* FW PM.* NN.*,,2,"['456357', '535369']"
608281,PM.* VB.* PR.* DT.* PR.* CC.*,,2,"['456434', '470939']"
608282,NN.* CC.* VB.*_CC.* PM.* NN.* DT.*,,2,"['457354', '560131']"
608283,VB.* PR.* CC.* RB.* DT.* NN.*,,3,"['457986', '486941', '531273']"
608284,CC.* NN.* PR.* PM.* FW RB.*,,2,"['459417', '459463']"
608285,JJ.*_CC.* NN.* PM.* RB.* CC.* VB.*,,2,"['459923', '553333']"
608286,CC.* NN.* CC.* NN.* DT.* PR.*_CC.*,,3,"['459926', '465350', '552582']"
608287,NN.* CC.* VB.*_CC.* VB.* PM.* VB.*,,2,"['460596', '543773']"
608288,NN.* NN.* PM.* CC.* VB.*_CC.* NN.*,,2,"['461100', '555441']"
608289,JJ.*_CC.* NN.* DT.* NN.* PM.* CC.*,,2,"['461197', '535234']"
608290,DT.* NN.*_CC.* DT.* NN.* NN.* PM.*,,2,"['461769', '517327']"
608291,PM.* CC.* VB.* CC.* VB.* DT.*,,2,"['462579', '537292']"
608292,NN.* CC.* VB.* DT.* NN.* CD.*,,2,"['462728', '495458']"
608293,DT.* JJ.* CC.* NN.* PM.* PM.*,,2,"['462757', '515090']"
608294,LM JJ.* CC.* NN.*_CC.* PR.* CC.*,,2,"['462777', '504208']"
608295,NN.* CC.* VB.* CC.* DT.* PR.*,,2,"['463008', '551493']"
608296,NN.* PM.* JJ.* RB.* DT.* DT.*,,2,"['463017', '467336']"
608297,PM.* CD.* NN.* CC.* NN.* PM.*,,2,"['463479', '512559']"
608298,JJ.*_CC.* NN.* CC.* NN.* FW FW,,2,"['463937', '481079']"
608299,CC.* PR.*_CC.* NN.* DT.* NN.* CC.*,,3,"['464196', '468246', '518383']"
608300,JJ.* PM.* NN.* CC.* NN.* CC.*,,2,"['464200', '490772']"
608301,CC.* PR.*_CC.* NN.* PR.* LM VB.*,,2,"['464280', '531725']"
608302,PR.*_CC.* NN.* PR.* LM VB.* CC.*,,2,"['464281', '531726']"
608303,CC.* DT.* JJ.* CC.* NN.* DT.*,,2,"['465423', '512941']"
608304,CC.* DT.* NN.*_CC.* VB.* PM.* NN.*,,2,"['465933', '532129']"
608305,VB.* PM.* NN.* CC.* NN.* RB.*,,2,"['466159', '532132']"
608306,JJ.* CC.* PR.*_CC.* VB.* CC.* NN.*,,2,"['466259', '534402']"
608307,RB.*_CC.* VB.* DT.* JJ.* CC.* NN.*,,3,"['467363', '538345', '543098']"
608308,VB.* PM.* CC.* VB.* DT.* DT.*,,2,"['467533', '520832']"
608309,NN.* CC.* NN.* LM RB.*_CC.* JJ.*,,3,"['467676', '549647', '554977']"
608310,VB.*_CC.* NN.* CC.* NN.* PM.* LM,,2,"['468089', '513277']"
608311,NN.*_CC.* NN.* CC.* NN.* CC.* NN.*,,2,"['467909', '534592']"
608312,NN.* PM.* CC.* DT.* VB.*_CC.* NN.*,,2,"['467911', '536680']"
608313,NN.* CC.* PM.* VB.* PR.* CC.*,,2,"['469070', '490775']"
608314,PR.* CC.* DT.* NN.*_CC.* PR.* LM,,2,"['469711', '476329']"
608315,PR.*_CC.* NN.* CC.* NN.* LM RB.*_CC.*,,2,"['469781', '492499']"
608316,VB.*_VB.* DT.* DT.* NN.* CC.* NN.*,,2,"['469787', '514462']"
608317,PM.* VB.* PR.*_CC.* VB.* CC.* VB.*,,2,"['470628', '486936']"
608318,VB.* PR.*_CC.* VB.* CC.* VB.* PR.*,,2,"['470629', '486937']"
608319,RB.* JJ.* CC.* NN.* PM.* PM.*,,2,"['470641', '478134']"
608320,DT.* FW LM VB.* CC.* NN.*,,2,"['470998', '502455']"
608321,NN.* CC.* RB.* RB.* PR.* LM,,3,"['471016', '526502', '526586']"
608322,RB.* RB.* PR.* LM VB.* RB.*,,2,"['471018', '516403']"
608323,VB.*_VB.* CC.* PR.*_CC.* JJ.* CC.* NN.*,,2,"['471248', '562902']"
608324,DT.* NN.* DT.* VB.* CC.* NN.*_CC.*,,3,"['471414', '472035', '473004']"
608325,NN.* CC.* VB.* RB.* CC.* VB.*,,2,"['471624', '491141']"
608326,DT.* VB.* CC.* NN.*_CC.* NN.* PM.*,,2,"['472036', '526122']"
608327,DT.* PR.*_CC.* NN.* LM VB.*_VB.* CC.*,,2,"['472737', '548638']"
608328,CC.* RB.* VB.*_CC.* JJ.* CC.* NN.*,,2,"['474592', '560706']"
608329,RB.* VB.*_CC.* JJ.* CC.* NN.* CC.*,,2,"['474593', '560707']"
608330,CC.* CC.* JJ.*_CC.* NN.* PM.* CC.*,,2,"['474594', '554838']"
608331,PM.* CC.* CC.* PR.*_CC.* NN.* LM,,2,"['474598', '485394']"
608332,RB.* DT.* DT.* JJ.* CC.* NN.*,,2,"['474684', '537912']"
608333,CC.* NN.* CC.* PR.* LM DT.*,,2,"['474949', '551713']"
608334,NN.* CC.* DT.* DT.* NN.*_CC.* PR.*,,2,"['476593', '559999']"
608335,CC.* JJ.*_JJ.*_CC.* JJ.*_CC.* NN.* CC.* NN.*,,2,"['476710', '519582']"
608336,JJ.*_CC.* NN.* PM.* CC.* VB.* RB.*,,2,"['476978', '481763']"
608337,PR.* LM VB.* CC.* PR.*_CC.* JJ.*,,2,"['477896', '557054']"
608338,CC.* NN.* LM JJ.* RB.* PM.*,,2,"['477910', '522535']"
608339,NN.* CC.* RB.* LM VB.* CC.*,,2,"['477945', '499670']"
608340,PM.* CC.* VB.* JJ.*_CC.* NN.* CC.*,,2,"['477885', '524060']"
608341,DT.* VB.* VB.* CC.* NN.* CC.*,,2,"['479205', '529907']"
608342,NN.* CC.* PR.*_CC.* PM.* PR.*_CC.* NN.*,,2,"['479213', '523706']"
608343,NN.* CC.* NN.* PM.* DT.* NN.*_CC.*,,2,"['479222', '545733']"
608344,CC.* NN.* PM.* DT.* NN.*_CC.* VB.*,,2,"['479223', '550260']"
608345,VB.* DT.* NN.* PM.* CC.* DT.*,,3,"['479868', '483881', '533444']"
608346,VB.* CC.* NN.* CC.* CC.* NN.*_CC.*,,2,"['480206', '524742']"
608347,CC.* VB.*_VB.* CC.* NN.* DT.* VB.*,,2,"['481067', '535826']"
608348,VB.* DT.* JJ.* CC.* NN.* PM.*,,2,"['481619', '543099']"
608349,CC.* NN.* NN.* PM.* DT.* VB.*_CC.*,,2,"['481447', '550179']"
608350,NN.* NN.* PM.* DT.* VB.*_CC.* NN.*,,3,"['481448', '509809', '547596']"
608351,NN.* PM.* DT.* VB.*_CC.* NN.* CC.*,,4,"['481449', '509810', '547597', '559546']"
608352,DT.* CD.* CC.* NN.* CC.* VB.*,,2,"['482090', '519753']"
608353,LM RB.*_CC.* VB.* CC.* NN.* PM.*,,2,"['482808', '509827']"
608354,DT.* VB.* CC.* NN.* CD.* CC.*,,2,"['482947', '483006']"
608355,VB.* CC.* NN.* CD.* CC.* VB.*,,2,"['482948', '483007']"
608356,DT.* NN.* CC.* RB.*_CC.* PM.* CD.*,,2,"['482972', '538593']"
608357,NN.* CC.* RB.*_CC.* PM.* CD.* CC.*,,2,"['482973', '538594']"
608358,CC.* PR.* CC.* NN.* CD.* FW,,2,"['483062', '483335']"
608359,PM.* DT.* JJ.*_CC.* VB.* CC.* NN.*,,2,"['483136', '535178']"
608360,VB.* CC.* NN.* RB.* CC.* VB.*,,2,"['483562', '520655']"
608361,PR.*_CC.* NN.* CC.* RB.* CC.* VB.*,,2,"['483683', '492132']"
608362,NN.* CC.* JJ.* JJ.*_CC.* NN.* RB.*,,3,"['485661', '493318', '501442']"
608363,VB.* RB.* CC.* DT.* DT.* NN.*,,2,"['485686', '560708']"
608364,NN.* RB.* CC.* RB.* VB.* CC.*,,2,"['485702', '488270']"
608365,RB.* CC.* PR.*_CC.* NN.* CC.* RB.*,,3,"['485828', '492862', '505350']"
608366,RB.* CC.* NN.* CC.* VB.* PR.*,,2,"['486238', '552022']"
608367,VB.* PR.*_CC.* NN.* CC.* DT.* JJ.*_CC.*,,2,"['486626', '533199']"
608368,PR.* CC.* RB.* PR.* VB.* CC.*,,2,"['486776', '523903']"
608369,CC.* VB.* PR.* CC.* RB.* DT.*,,2,"['486940', '531272']"
608370,PR.* VB.* CC.* JJ.*_CC.* NN.* PM.*,,2,"['487823', '523906']"
608371,PR.* PM.* FW VB.*_VB.* CC.* NN.*,,2,"['489226', '494518']"
608372,RB.* RB.* DT.* PR.*_CC.* DT.* NN.*,,2,"['489355', '559203']"
608373,PR.* LM VB.* JJ.*_CC.* NN.* CC.*,,2,"['489813', '548985']"
608374,LM VB.* JJ.*_CC.* NN.* CC.* DT.*,,2,"['489814', '548986']"
608375,PR.*_CC.* NN.* PM.* VB.* CC.* JJ.*,,2,"['489859', '536432']"
608376,RB.* VB.* RB.* CC.* NN.* CC.*,,3,"['490555', '497263', '533270']"
608377,NN.* CC.* NN.* PM.* PR.*_CC.* JJ.*_CC.*,,2,"['490559', '539475']"
608378,NN.* CC.* NN.* CC.* PM.* VB.*,,2,"['490773', '537440']"
608379,NN.* DT.* NN.* CC.* NN.*_CC.* DT.*,,2,"['491139', '515302']"
608380,VB.* CC.* NN.* CC.* RB.* RB.*_CC.*,,2,"['492560', '505649']"
608381,CC.* VB.* RB.* CC.* NN.* LM,,2,"['492891', '527783']"
608382,VB.* RB.* CC.* NN.* LM VB.*,,2,"['492892', '527784']"
608383,RB.* NN.* CC.* JJ.* JJ.*_CC.* NN.*,,2,"['493317', '501441']"
608384,JJ.*_CC.* CC.* PM.* NN.* CC.* NN.*,,2,"['493400', '553782']"
608385,DT.* NN.* CD.* LM VB.* RB.*,,2,"['493929', '500835']"
608386,CC.* NN.* PM.* DT.* PR.*_CC.* NN.*_CC.*,,2,"['494609', '495532']"
