Pattern_ID,RoughPOS_N-Gram,DetailedPOS_N-Gram,Frequency,ID_Array
702229,VB.* CC.* DT.* DT.* NN.* LM RB.*,,3,"['164417', '404170', '417530']"
702230,DT.* NN.* CC.* NN.* VB.* CC.* PR.*_CC.*,,2,"['164445', '394408']"
702231,PR.*_CC.* NN.* CC.* DT.* NN.* LM RB.*,,2,"['165352', '370490']"
702232,CC.* DT.* NN.* LM RB.* NN.* CC.*,,2,"['165353', '199936']"
702233,PM.* VB.* PR.* CC.* PR.*_CC.* NN.* CC.*,,3,"['165354', '242868', '524316']"
702234,VB.* DT.* NN.* CC.* PR.*_CC.* DT.* NN.*,,3,"['165378', '255682', '448086']"
702235,DT.* NN.* CC.* PR.*_CC.* DT.* NN.* CC.*,,3,"['165379', '255683', '448087']"
702236,NN.* CC.* NN.* NN.* RB.*_CC.* JJ.* PM.*,,2,"['165382', '392285']"
702237,CC.* NN.* NN.* RB.*_CC.* JJ.* PM.* CD.*,,2,"['165383', '392286']"
702238,NN.* LM VB.* VB.* CC.* PR.*_CC.* NN.*,,2,"['165401', '206210']"
702239,LM VB.* VB.* CC.* PR.*_CC.* NN.* CC.*,,2,"['165402', '206211']"
702240,CC.* VB.* CC.* NN.* CC.* JJ.*_CC.* NN.*,,2,"['165430', '493525']"
702241,NN.* CC.* NN.* PM.* DT.* VB.* CC.*,,2,"['165548', '473984']"
702242,VB.* CC.* VB.* CC.* NN.* DT.* NN.*,,2,"['165553', '266411']"
702243,VB.* CC.* PR.*_CC.* VB.*_VB.* CC.* NN.* CC.*,,2,"['165599', '474501']"
702244,CC.* PM.* VB.* DT.* DT.* NN.* CC.*,,2,"['165604', '340633']"
702245,PM.* CD.* CC.* NN.* PM.* DT.* DT.*,,4,"['165712', '223366', '470483', '475258']"
702246,CD.* CC.* NN.* PM.* DT.* DT.* NN.*,,2,"['165713', '223367']"
702247,PR.* CC.* PR.* LM VB.* CC.* NN.*,,2,"['165954', '332375']"
702248,JJ.* LM VB.* CC.* DT.* NN.* CC.*,,2,"['166524', '197172']"
702249,DT.* JJ.* CC.* DT.* NN.* LM VB.*,,2,"['166877', '177424']"
702250,DT.* NN.* LM VB.* VB.* VB.* CC.*,,3,"['166880', '196781', '473668']"
702251,NN.*_CC.* VB.* CC.* NN.* CC.* VB.* DT.*,,2,"['166888', '316916']"
702252,CC.* NN.* CC.* VB.* RB.* JJ.* DT.*,,2,"['166890', '386371']"
702253,CC.* VB.* RB.* JJ.* DT.* NN.* CC.*,,3,"['166891', '182110', '386372']"
702254,CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* VB.*,,2,"['167010', '356886']"
702255,JJ.*_CC.* NN.* CC.* NN.* CC.* VB.* PM.*,,2,"['167011', '189366']"
702256,CC.* VB.* PM.* VB.* CC.* PR.*_CC.* NN.*,,2,"['167018', '193520']"
702257,VB.* PM.* VB.* CC.* PR.*_CC.* NN.* CC.*,,2,"['167019', '193521']"
702258,RB.*_CC.* DT.* NN.*_CC.* VB.* CC.* NN.* CC.*,,2,"['167030', '205120']"
702259,DT.* NN.*_CC.* VB.* CC.* NN.* CC.* NN.*,,2,"['167031', '482953']"
702260,DT.* DT.* NN.* RB.* CC.* JJ.*_CC.* NN.*,,2,"['167039', '246836']"
702261,RB.*_CC.* VB.* PM.* NN.* DT.* NN.* CC.*,,2,"['167117', '222517']"
702262,PM.* PR.*_CC.* NN.* CC.* NN.* NN.* RB.*,,2,"['167265', '517079']"
702263,NN.* PM.* CC.* VB.* CC.* NN.* PM.*,,2,"['167652', '411746']"
702264,CC.* RB.* DT.* NN.* LM RB.* VB.*,,2,"['167790', '219512']"
702265,PM.* DT.* NN.* LM RB.* RB.* VB.*,,3,"['167794', '257832', '515648']"
702266,CC.* NN.* LM VB.* CC.* VB.* RB.*,,2,"['168330', '303195']"
702267,NN.* LM VB.* CC.* VB.* RB.* PM.*,,2,"['168331', '303196']"
702268,NN.* CC.* RB.*_CC.* VB.* DT.* NN.* CC.*,,3,"['168453', '336138', '553633']"
702269,CC.* NN.* LM VB.* RB.* CC.* DT.*,,2,"['168653', '287728']"
702270,NN.* LM VB.* RB.* CC.* DT.* NN.*,,3,"['168654', '281865', '421650']"
702271,LM VB.* RB.* CC.* DT.* NN.* CC.*,,6,"['168655', '281866', '284185', '294403', '531937', '552777']"
702272,DT.* PR.*_CC.* DT.* NN.* CC.* NN.*_CC.* JJ.*,,2,"['168762', '172535']"
702273,PR.*_CC.* DT.* NN.* CC.* NN.*_CC.* JJ.* PM.*,,2,"['168763', '172536']"
702274,DT.* NN.* CC.* NN.*_CC.* JJ.* PM.* CC.*,,2,"['168764', '172537']"
702275,NN.* CC.* NN.*_CC.* JJ.* PM.* CC.* VB.*,,3,"['168765', '172538', '286681']"
702276,CC.* DT.* NN.* PM.* VB.*_VB.* CC.* DT.*,,2,"['168789', '343319']"
702277,VB.* CC.* NN.* CC.* VB.* PR.* DT.*,,3,"['169251', '383334', '443181']"
702278,VB.* DT.* PR.*_CC.* NN.* CC.* NN.* PM.*,,5,"['169415', '195695', '203762', '392151', '452753']"
702279,DT.* PR.*_CC.* NN.* CC.* NN.* PM.* VB.*,,2,"['169416', '203763']"
702280,PR.*_CC.* NN.* CC.* NN.* PM.* VB.* CC.*,,2,"['169417', '479053']"
702281,LM RB.* VB.* JJ.* CC.* NN.* CC.*,,3,"['169712', '170218', '411754']"
702282,PR.*_CC.* NN.* PM.* VB.* CC.* NN.* NN.*,,2,"['169720', '177851']"
702283,DT.* NN.* PM.* CC.* VB.* CC.* PM.*,,2,"['169722', '261046']"
702284,LM RB.* VB.* CC.* NN.* CC.* VB.*,,3,"['169730', '361119', '551725']"
702285,LM RB.*_CC.* VB.* CC.* DT.* JJ.* CC.*,,2,"['169761', '514571']"
702286,RB.*_CC.* VB.* CC.* DT.* JJ.* CC.* NN.*,,2,"['169762', '514572']"
702287,PM.* PM.* DT.* PR.*_CC.* NN.* LM VB.*,,2,"['170408', '246825']"
702288,NN.* LM VB.* CC.* VB.* CC.* JJ.*,,2,"['170426', '198787']"
702289,LM VB.* CC.* VB.* CC.* JJ.* PM.*,,2,"['170427', '390813']"
702290,VB.* CC.* VB.* CC.* JJ.* PM.* CD.*,,2,"['170428', '390814']"
702291,CC.* VB.* CC.* JJ.* PM.* CD.* CC.*,,4,"['170429', '298752', '390815', '407879']"
702292,VB.* JJ.* CC.* VB.* DT.* NN.* CC.*,,3,"['170606', '417554', '552867']"
702293,CC.* VB.* DT.* NN.* CC.* VB.* CC.*,,8,"['170608', '226904', '259636', '269021', '272897', '348673', '362490', '384597']"
702294,CC.* NN.* LM VB.* CC.* VB.*_CC.* NN.*,,2,"['171149', '439060']"
702295,NN.* PM.* PM.* VB.*_CC.* JJ.*_CC.* DT.* NN.*,,2,"['171241', '489807']"
702296,VB.* CC.* PM.* DT.* DT.* NN.* CC.*,,2,"['171289', '426003']"
702297,DT.* DT.* NN.* CC.* NN.* LM JJ.*_CC.*,,2,"['171290', '223369']"
702298,CC.* VB.* DT.* DT.* NN.* CC.* PR.*_CC.*,,2,"['172421', '276924']"
702299,DT.* NN.* CC.* DT.* NN.* LM VB.*_CC.*,,2,"['172504', '544869']"
702300,LM VB.*_CC.* VB.* DT.* NN.* CC.* FW,,2,"['172508', '244227']"
702301,CC.* RB.*_CC.* VB.* DT.* PR.*_CC.* DT.* NN.*,,2,"['172532', '558741']"
702302,RB.*_CC.* VB.* DT.* PR.*_CC.* DT.* NN.* CC.*,,3,"['172533', '466519', '558742']"
702303,CC.* NN.* RB.* CC.* VB.*_CC.* JJ.*_CC.* NN.*,,2,"['172567', '187779']"
702304,CC.* NN.* CC.* DT.* PR.*_CC.* NN.* CC.*,,2,"['172636', '235648']"
702305,CC.* DT.* PR.*_CC.* NN.* CC.* NN.* LM,,3,"['172638', '261024', '370870']"
702306,PR.*_CC.* NN.* CC.* NN.* LM VB.* DT.*,,2,"['172640', '528085']"
702307,PM.* DT.* DT.* NN.* LM RB.* VB.*,,3,"['173099', '244178', '390132']"
702308,DT.* NN.* LM RB.* VB.* CC.* JJ.*,,2,"['173101', '550979']"
702309,VB.* CC.* NN.* PM.* CC.* VB.* CC.*,,3,"['173102', '510060', '524749']"
702310,DT.* NN.* LM JJ.* CC.* VB.* RB.*,,2,"['173220', '516083']"
702311,RB.* RB.* DT.* NN.* LM VB.* PM.*,,2,"['173275', '510472']"
702312,VB.* CC.* DT.* NN.* LM VB.* VB.*,,3,"['173379', '235353', '235794']"
702313,DT.* JJ.* CC.* NN.* LM VB.*_CC.* VB.*,,2,"['173509', '177116']"
702314,CC.* NN.* CC.* JJ.*_CC.* DT.* NN.* CC.*,,2,"['173811', '377409']"
702315,JJ.*_CC.* DT.* NN.* CC.* RB.* RB.* DT.*,,2,"['173814', '493557']"
702316,DT.* NN.* PM.* CC.* VB.* CC.* PR.*_CC.*,,4,"['173817', '208425', '228795', '482113']"
702317,VB.* CC.* PR.*_CC.* JJ.* CC.* NN.* CC.*,,2,"['173819', '175731']"
702318,CC.* NN.* CC.* DT.* VB.*_VB.* CC.* NN.*,,2,"['173823', '558226']"
702319,CC.* NN.* CC.* DT.* NN.* LM VB.*,,7,"['174484', '234141', '299299', '305356', '372691', '384282', '453099']"
702320,DT.* NN.* LM VB.* CC.* PM.* VB.*,,2,"['174487', '326371']"
702321,DT.* NN.* PM.* PR.*_CC.* CD.* CC.* NN.*_CC.*,,2,"['174504', '354352']"
702322,PM.* VB.* CC.* NN.* CC.* DT.* NN.*,,5,"['174561', '239019', '459703', '471236', '491154']"
702323,NN.* RB.* RB.* DT.* DT.* NN.* CC.*,,2,"['174575', '517081']"
702324,RB.* RB.* DT.* DT.* NN.* CC.* NN.*,,2,"['174576', '303046']"
702325,NN.* CC.* NN.* CC.* VB.* CC.* JJ.*_CC.*,,3,"['174598', '175357', '328806']"
702326,CC.* NN.* CC.* VB.* CC.* JJ.*_CC.* NN.*,,2,"['174599', '236465']"
702327,CC.* VB.* CC.* JJ.*_CC.* NN.* CC.* VB.*,,3,"['174601', '376487', '433019']"
702328,JJ.* CC.* NN.* CC.* NN.* CC.* DT.*,,4,"['174630', '242787', '328551', '552868']"
702329,CC.* NN.* LM VB.* NN.* CC.* PR.*,,2,"['174817', '357933']"
702330,CC.* PR.* CC.* DT.* NN.* CC.* VB.*,,3,"['174820', '185786', '276922']"
702331,CC.* DT.* NN.* CC.* VB.* RB.* CC.*,,3,"['174822', '228616', '303498']"
702332,PR.* CC.* NN.* CC.* VB.* CC.* DT.*,,2,"['174945', '238514']"
702333,DT.* NN.* NN.* LM VB.* CC.* PR.*_CC.*,,4,"['175345', '235450', '462012', '548991']"
702334,NN.* NN.* LM VB.* CC.* PR.*_CC.* NN.*,,5,"['175346', '181118', '235451', '424748', '548992']"
702335,NN.* LM VB.* CC.* PR.*_CC.* NN.* PM.*,,3,"['175347', '377424', '500912']"
702336,LM VB.* CC.* PR.*_CC.* NN.* PM.* PM.*,,2,"['175348', '367608']"
702337,DT.* JJ.*_CC.* NN.* PM.* CC.* RB.* DT.*,,2,"['175470', '553611']"
702338,NN.* PM.* CC.* RB.* DT.* JJ.*_CC.* VB.*,,2,"['175472', '414163']"
702339,PM.* CC.* RB.* DT.* JJ.*_CC.* VB.* CC.*,,2,"['175473', '414164']"
702340,VB.* CC.* JJ.*_CC.* NN.* CC.* NN.* PM.*,,4,"['175476', '302104', '307516', '400018']"
702341,CC.* JJ.*_CC.* NN.* CC.* NN.* PM.* LM,,2,"['175477', '472623']"
702342,LM VB.* PM.* NN.* CC.* RB.* VB.*,,2,"['175545', '237146']"
702343,VB.* PM.* NN.* CC.* RB.* VB.* CC.*,,2,"['175546', '237147']"
702344,CC.* JJ.* CC.* NN.* DT.* VB.* CC.*,,2,"['175550', '318456']"
702345,PM.* PR.*_CC.* JJ.* CC.* NN.* CC.* NN.*,,2,"['175693', '395684']"
702346,PR.*_CC.* JJ.* CC.* NN.* CC.* NN.* PM.*,,2,"['175694', '238394']"
702347,JJ.* CC.* NN.* CC.* NN.* PM.* PR.*_CC.*,,2,"['175695', '241528']"
702348,DT.* DT.* NN.* CC.* PR.*_CC.* NN.* LM,,3,"['175705', '226370', '396348']"
702349,CC.* PR.*_CC.* NN.* LM RB.* CC.* VB.*,,3,"['175707', '363601', '439052']"
702350,PR.*_CC.* NN.* LM RB.* CC.* VB.* CC.*,,3,"['175708', '238564', '363602']"
702351,LM VB.* CC.* PR.*_CC.* JJ.* CC.* NN.*,,4,"['175730', '426868', '478077', '557588']"
702352,CC.* NN.* CC.* PR.*_CC.* NN.* CC.* VB.*,,2,"['175732', '494999']"
702353,NN.* CC.* PR.*_CC.* NN.* CC.* VB.* CC.*,,5,"['175733', '237259', '256796', '464944', '495000']"
702354,CC.* PR.*_CC.* NN.* CC.* VB.* CC.* DT.*,,3,"['175734', '224025', '448975']"
702355,NN.* PM.* PR.*_CC.* NN.* CC.* NN.* LM,,2,"['175747', '356296']"
702356,PM.* PR.*_CC.* NN.* CC.* NN.* LM VB.*,,2,"['175748', '356297']"
702357,PR.*_CC.* NN.* CC.* NN.* LM VB.* PM.*,,3,"['175749', '370872', '405976']"
702358,NN.* LM VB.* PM.* PM.* DT.* DT.*,,2,"['175751', '314681']"
702359,PM.* DT.* DT.* NN.* LM VB.*_CC.* VB.*,,2,"['175755', '450588']"
702360,DT.* NN.*_CC.* PR.* LM VB.* RB.* CC.*,,2,"['175768', '491592']"
702361,NN.*_CC.* PR.* LM VB.* RB.* CC.* NN.*,,2,"['175769', '491593']"
702362,PR.* LM VB.* RB.* CC.* NN.* CC.*,,5,"['175770', '182620', '292605', '491594', '513723']"
702363,VB.* PR.* CC.* DT.* PR.*_CC.* DT.* NN.*,,2,"['175794', '346932']"
702364,CC.* NN.* PM.* DT.* NN.* LM VB.*,,10,"['176467', '187085', '225247', '293851', '315290', '418725', '437381', '466974', '488872', '562735']"
702365,NN.* PM.* DT.* NN.* LM VB.* CC.*,,9,"['176468', '242616', '315656', '332989', '362630', '418726', '437382', '466975', '488873']"
702366,VB.*_CC.* VB.* CC.* VB.* DT.* NN.* CC.*,,2,"['176673', '504168']"
702367,CC.* NN.* LM VB.*_CC.* VB.* CC.* NN.*,,2,"['177118', '482425']"
702368,LM VB.* CC.* NN.* PR.*_CC.* NN.* RB.*,,2,"['177358', '403209']"
702369,JJ.* CC.* DT.* NN.* LM VB.* CC.*,,3,"['177425', '351396', '405115']"
702370,CC.* DT.* NN.* LM VB.* CC.* CD.*,,2,"['177426', '197193']"
702371,NN.* LM VB.* CC.* CD.* NN.*_CC.* NN.*,,2,"['177428', '430251']"
702372,VB.* DT.* VB.* CC.* DT.* NN.* CC.*,,2,"['177618', '509749']"
702373,NN.* DT.* VB.* RB.* CC.* NN.* CC.*,,3,"['177856', '332319', '528092']"
702374,DT.* VB.* RB.* CC.* NN.* CC.* NN.*,,2,"['177857', '528093']"
702375,DT.* DT.* NN.* LM RB.* CC.* VB.*,,2,"['177875', '474319']"
702376,DT.* NN.* LM RB.* CC.* VB.* CC.*,,5,"['177876', '310326', '374520', '444882', '474320']"
702377,NN.* CC.* VB.* CC.* PR.* CC.* VB.*,,3,"['177880', '187091', '450991']"
702378,CC.* VB.* CC.* PR.* CC.* VB.* PR.*,,2,"['177881', '187092']"
702379,CC.* VB.* CC.* DT.* NN.* CC.* JJ.*,,3,"['177893', '225515', '385885']"
702380,DT.* DT.* NN.* PM.* CC.* RB.* RB.*,,2,"['178083', '294406']"
702381,DT.* NN.* PM.* CC.* RB.* RB.* VB.*,,2,"['178084', '250261']"
702382,JJ.*_CC.* NN.* CC.* NN.* LM VB.* RB.*,,3,"['178307', '368585', '394728']"
702383,DT.* RB.* VB.* CC.* PR.*_CC.* NN.* CC.*,,2,"['178312', '559926']"
702384,VB.* CC.* DT.* NN.* RB.* CC.* NN.*,,2,"['178333', '357901']"
702385,LM VB.* CC.* JJ.*_CC.* NN.* CC.* RB.*,,2,"['178672', '495267']"
702386,JJ.*_CC.* NN.* CC.* RB.* VB.* DT.* NN.*,,2,"['178674', '383241']"
702387,RB.* CC.* JJ.*_CC.* NN.* CC.* NN.* CC.*,,2,"['178760', '414175']"
702388,NN.* CC.* NN.* PM.* CC.* DT.* NN.*,,2,"['178764', '387766']"
702389,NN.* LM VB.* CC.* RB.* VB.* DT.*,,3,"['178772', '268282', '456937']"
702390,PM.* DT.* NN.* LM VB.* CC.* PR.*,,2,"['179403', '202415']"
702391,PR.* CC.* VB.* CC.* PR.*_CC.* DT.* NN.*,,2,"['179409', '404486']"
702392,CC.* JJ.*_CC.* VB.* CC.* JJ.*_CC.* NN.* CC.*,,2,"['179721', '229199']"
702393,CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* CC.*,,2,"['179724', '263603']"
702394,CC.* NN.* PM.* LM VB.* CC.* NN.*,,5,"['179841', '319150', '375691', '387905', '526365']"
702395,JJ.* CC.* VB.* CC.* NN.* DT.* NN.*,,2,"['180327', '402617']"
702396,JJ.*_CC.* NN.* CC.* CC.* PM.* NN.* CC.*,,4,"['180504', '208449', '208987', '386621']"
702397,DT.* NN.* LM VB.* CC.* PM.* CD.*,,2,"['180699', '259682']"
702398,CC.* PR.*_CC.* NN.* CC.* VB.* DT.* DT.*,,4,"['181122', '198571', '276929', '469824']"
702399,PR.*_CC.* NN.* CC.* VB.* DT.* DT.* NN.*,,3,"['181123', '276930', '469825']"
702400,NN.* CC.* DT.* NN.* CC.* DT.* JJ.*_CC.*,,2,"['181124', '548882']"
702401,NN.* CC.* NN.* CC.* PR.*_CC.* DT.* NN.*,,3,"['181497', '224955', '456732']"
702402,CC.* NN.* CC.* PR.*_CC.* DT.* NN.* LM,,3,"['181498', '194217', '444871']"
702403,NN.* CC.* PR.*_CC.* DT.* NN.* LM VB.*,,2,"['181499', '194218']"
702404,PR.*_CC.* DT.* NN.* LM VB.* CC.* VB.*,,2,"['181501', '286663']"
702405,DT.* NN.* LM VB.* CC.* VB.* PM.*,,5,"['181502', '330821', '341208', '343251', '496465']"
702406,CC.* VB.* PM.* PM.* VB.* DT.* NN.*,,3,"['181504', '205201', '513456']"
702407,DT.* NN.* LM VB.* PM.* NN.* CC.*,,7,"['181734', '231790', '232298', '315293', '356264', '389726', '489413']"
702408,NN.* LM VB.* PM.* NN.* CC.* DT.*,,7,"['181735', '314978', '335484', '356265', '389727', '489414', '539474']"
702409,NN.* LM VB.*_VB.* RB.* CC.* VB.* DT.*,,2,"['181740', '375084']"
702410,RB.* CC.* VB.* DT.* PR.*_CC.* JJ.*_CC.* NN.*,,2,"['181743', '188912']"
702411,CC.* VB.* DT.* PR.*_CC.* JJ.*_CC.* NN.* CC.*,,2,"['181744', '188913']"
702412,VB.* DT.* PR.*_CC.* JJ.*_CC.* NN.* CC.* NN.*,,4,"['181745', '188914', '267756', '472630']"
702413,CC.* VB.*_CC.* DT.* NN.* CC.* NN.* PM.*,,2,"['182147', '472875']"
702414,JJ.* CD.* CC.* NN.* PM.* CC.* DT.*,,2,"['182219', '241465']"
702415,NN.* NN.* PM.* LM VB.* CC.* PR.*_CC.*,,5,"['182221', '215091', '387645', '545890', '547817']"
702416,NN.* PM.* LM VB.* CC.* PR.*_CC.* JJ.*_CC.*,,2,"['182222', '234008']"
702417,JJ.*_CC.* VB.* CC.* NN.* CC.* CC.* NN.*,,2,"['182228', '262259']"
702418,PR.*_CC.* DT.* NN.* PM.* CC.* VB.* CC.*,,2,"['182243', '405472']"
702419,DT.* NN.* PM.* CC.* VB.* CC.* JJ.*,,3,"['182244', '332923', '481822']"
702420,VB.* CC.* DT.* NN.* LM RB.* VB.*,,4,"['182394', '244021', '321820', '528926']"
702421,CC.* DT.* NN.* LM RB.* VB.* PM.*,,2,"['182395', '330837']"
702422,VB.* PR.* DT.* PR.*_CC.* PR.*_CC.* NN.* CC.*,,2,"['182646', '199320']"
702423,CC.* PR.* LM VB.* CC.* NN.* PM.*,,5,"['182968', '183453', '332376', '448826', '462687']"
702424,PM.* DT.* DT.* NN.* CC.* PR.* LM,,2,"['183450', '448823']"
702425,DT.* DT.* NN.* CC.* PR.* LM VB.*,,9,"['183451', '321685', '372377', '375366', '404482', '448824', '462684', '501615', '510279']"
702426,NN.* CC.* NN.* LM VB.* CC.* CD.*,,2,"['183541', '444247']"
702427,NN.* PM.* RB.* RB.* VB.* DT.* DT.*,,2,"['183562', '241195']"
702428,NN.* RB.* RB.* DT.* NN.* LM VB.*,,2,"['183581', '510471']"
702429,DT.* NN.* LM VB.* RB.* CC.* PR.*_CC.*,,4,"['183584', '241737', '298269', '352307']"
702430,PR.*_CC.* JJ.*_CC.* NN.* CC.* NN.* PM.* CC.*,,2,"['183588', '436206']"
702431,JJ.*_CC.* NN.* CC.* NN.* PM.* CC.* DT.*,,4,"['183589', '255468', '360431', '401084']"
702432,JJ.*_CC.* NN.* RB.*_CC.* CD.* NN.* NN.* PM.*,,2,"['183642', '445277']"
702433,VB.*_VB.* CC.* VB.* CC.* DT.* NN.* CC.*,,4,"['184044', '185900', '231992', '558015']"
702434,CC.* DT.* JJ.*_CC.* NN.* LM VB.* CC.*,,5,"['184136', '289290', '339175', '377421', '548883']"
702435,JJ.*_CC.* NN.* LM VB.* CC.* PR.*_CC.* NN.*,,3,"['184138', '377423', '475954']"
702436,CC.* PR.*_CC.* NN.* CC.* NN.* PM.* JJ.*,,4,"['184142', '303313', '416473', '434394']"
702437,PR.*_CC.* NN.* CC.* NN.* PM.* JJ.* CC.*,,3,"['184143', '237455', '416474']"
702438,DT.* DT.* NN.* LM VB.* CC.* PR.*_CC.*,,5,"['184356', '319457', '474006', '474753', '523743']"
702439,NN.* CC.* NN.* LM RB.* CC.* VB.*,,3,"['184775', '430293', '500124']"
702440,DT.* NN.* NN.* PM.* DT.* JJ.*_JJ.*_CC.* NN.*,,2,"['184859', '270718']"
702441,NN.* NN.* PM.* DT.* JJ.*_JJ.*_CC.* NN.* CC.*,,3,"['184860', '270719', '384961']"
702442,NN.* PM.* DT.* JJ.*_JJ.*_CC.* NN.* CC.* NN.*,,3,"['184861', '318159', '384962']"
702443,DT.* JJ.*_JJ.*_CC.* NN.* CC.* NN.* CC.* NN.*,,2,"['184863', '264275']"
702444,CC.* NN.* PM.* CC.* VB.* CC.* PR.*,,2,"['184865', '533496']"
702445,NN.* NN.* PM.* DT.* JJ.*_JJ.* CC.* NN.*,,2,"['185615', '306610']"
702446,NN.* PM.* DT.* JJ.*_JJ.* CC.* NN.* CC.*,,4,"['185616', '306611', '407857', '526021']"
702447,NN.*_CC.* NN.* PM.* LM VB.* CC.* PR.*_CC.*,,2,"['185620', '335727']"
702448,PM.* LM VB.* CC.* PR.*_CC.* NN.* CC.*,,7,"['185622', '215093', '443655', '477814', '541530', '545892', '547819']"
702449,NN.* PM.* RB.* RB.* DT.* NN.* LM,,2,"['185740', '558218']"
702450,VB.* CC.* JJ.*_CC.* NN.* CC.* DT.* NN.*_CC.*,,2,"['185775', '253512']"
702451,VB.* CC.* NN.* CC.* VB.* CC.* PR.*,,2,"['185782', '361121']"
702452,DT.* NN.* LM VB.*_VB.* CC.* VB.* CC.*,,2,"['185897', '520720']"
702453,CC.* NN.* CC.* NN.* RB.*_CC.* NN.* CC.*,,2,"['185902', '264277']"
702454,CC.* NN.* RB.*_CC.* NN.* CC.* VB.* CC.*,,2,"['185904', '490146']"
702455,PR.* CC.* DT.* PR.*_CC.* NN.* LM VB.*,,4,"['185928', '283733', '353104', '414061']"
702456,DT.* PR.*_CC.* NN.* LM VB.* CC.* VB.*,,4,"['185930', '255579', '286582', '394700']"
702457,PM.* NN.* CC.* DT.* NN.* PM.* LM,,2,"['186286', '224960']"
702458,NN.* CC.* DT.* NN.* PM.* LM VB.*,,3,"['186287', '224961', '326348']"
702459,CC.* NN.* PM.* VB.* CC.* VB.* PR.*,,2,"['186416', '426541']"
702460,NN.* PM.* VB.* CC.* VB.* PR.* DT.*,,2,"['186417', '268758']"
702461,JJ.*_CC.* NN.* PM.* PM.* VB.* DT.* NN.*,,2,"['186787', '515656']"
702462,NN.* PM.* LM VB.* CC.* JJ.* CC.*,,4,"['186819', '192393', '368489', '516603']"
702463,PM.* LM VB.* CC.* JJ.* CC.* NN.*,,2,"['186820', '516604']"
702464,NN.* CC.* DT.* NN.*_CC.* PR.* LM VB.*,,4,"['186829', '232001', '435733', '491590']"
702465,RB.* CC.* NN.* PM.* DT.* NN.* LM,,4,"['187084', '335076', '418724', '488871']"
702466,NN.* PM.* DT.* NN.* LM VB.* RB.*,,4,"['187086', '229223', '249957', '293852']"
702467,PM.* DT.* NN.* LM VB.* RB.* CC.*,,4,"['187087', '229224', '293836', '352306']"
702468,NN.* CC.* DT.* PR.*_CC.* NN.* PM.* DT.*,,2,"['187115', '259303']"
702469,CC.* DT.* PR.*_CC.* NN.* PM.* DT.* NN.*,,2,"['187116', '259304']"
702470,JJ.* CC.* NN.* LM VB.* CC.* NN.*,,2,"['187700', '208905']"
702471,CC.* NN.* CC.* NN.* LM VB.*_CC.* RB.*,,3,"['187772', '294393', '428006']"
702472,PM.* FW CC.* PR.* LM VB.* CC.*,,2,"['188030', '242800']"
702473,DT.* NN.* DT.* CC.* PM.* NN.* CC.*,,2,"['188191', '269169']"
702474,PR.*_CC.* NN.* PM.* RB.* CC.* VB.* DT.*,,2,"['188909', '450983']"
702475,NN.* LM VB.* CC.* RB.* PM.* CC.*,,2,"['188973', '397456']"
702476,DT.* JJ.*_CC.* NN.* CC.* VB.* CC.* PR.*,,2,"['189156', '365978']"
702477,VB.* CC.* JJ.*_CC.* NN.* CC.* NN.* NN.*,,2,"['189238', '508901']"
702478,NN.* CC.* DT.* JJ.* CC.* NN.* CC.*,,2,"['189261', '423838']"
702479,CC.* DT.* JJ.* CC.* NN.* CC.* NN.*,,3,"['189262', '306802', '514574']"
702480,DT.* NN.* LM PR.*_CC.* JJ.*_CC.* NN.* PM.*,,2,"['189335', '396435']"
702481,CC.* NN.* DT.* NN.* CC.* PR.*_CC.* NN.*,,2,"['189365', '228777']"
702482,PM.* DT.* DT.* NN.* CC.* VB.* CC.*,,2,"['189594', '323572']"
702483,DT.* NN.* CC.* VB.* CC.* NN.* CC.*,,7,"['189596', '259775', '269023', '285610', '321365', '434714', '490899']"
702484,VB.* CC.* NN.* DT.* JJ.* CC.* NN.*,,2,"['189670', '244031']"
702485,CD.* PM.* CC.* DT.* DT.* JJ.*_CC.* NN.*,,2,"['189678', '396531']"
702486,JJ.*_CC.* NN.* CC.* VB.* DT.* JJ.* PM.*,,2,"['189947', '281222']"
702487,PM.* NN.* CC.* NN.* PM.* CC.* VB.*,,3,"['190355', '381888', '451102']"
702488,NN.* CC.* NN.* PM.* CC.* VB.* PR.*,,3,"['190356', '559193', '559503']"
702489,CC.* NN.* PM.* CC.* VB.* PR.* DT.*,,3,"['190357', '211666', '559504']"
702490,CC.* VB.* PR.* DT.* PR.*_CC.* NN.* CC.*,,3,"['190360', '274692', '461347']"
702491,PM.* PR.*_CC.* DT.* NN.* LM VB.*_VB.* CC.*,,2,"['190365', '191231']"
702492,PR.*_CC.* DT.* NN.* LM VB.*_VB.* CC.* PR.*_CC.*,,2,"['190366', '191232']"
702493,DT.* NN.* LM VB.*_VB.* CC.* PR.*_CC.* NN.*,,2,"['190367', '191233']"
702494,NN.* LM VB.*_VB.* CC.* PR.*_CC.* NN.* CC.*,,2,"['190368', '191234']"
702495,LM VB.*_VB.* CC.* PR.*_CC.* NN.* CC.* NN.*,,2,"['190369', '191235']"
702496,VB.*_VB.* CC.* PR.*_CC.* NN.* CC.* NN.* PM.*,,3,"['190370', '191236', '206188']"
702497,PM.* NN.* PM.* VB.* PR.* CC.* NN.*,,2,"['190472', '252899']"
