Pattern_ID,RoughPOS_N-Gram,DetailedPOS_N-Gram,Frequency
558175,,NNC LM JJD DTC NNC,4
558176,,VBS CCB DTCP NNC PMP,3
558177,,VBAF DTC JJD CCP NNC,4
558178,,VBAF CCT CDB NNC DTC,2
558179,,CCB NNC PMC RBW CCT,3
558180,,NNC PMC RBW CCT NNC,4
558181,,PMC RBW CCT NNC CCP,2
558182,,DTC NNC_CCP NNC_CCP JJD CCB,3
558183,,NNC_CCP NNC_CCP JJD CCB NNP,3
558184,,RBI CCB CDB NNC CCP,2
558185,,PRP_CCP VBTF_VBAF CCB NNC CCB,2
558186,,CDB NNC VBTS RBI RBI,2
558187,,NNC CCP RBF VBAF CCT,5
558188,,VBTR RBW VBAF DTC NNC,2
558189,,RBW VBAF DTC NNC PMC,2
558190,,VBW DTC NNP CCB NNP,3
558191,,NNC CCT RBW PRO_CCP NNC,2
558192,,PRO_CCP NNC CCP VBTR CCT,2
558193,,PMC CCT NNC CCB JJD_CCP,2
558194,,NNP PMC LM RBD_CCP VBTS,3
558195,,RBI_CCP JJD CCP NNC DTC,3
558196,,NNC_CCP NNC CCT NNC_CCP CDB,2
558197,,NNC CCT NNC_CCP CDB PMC,3
558198,,CCT NNC_CCP CDB PMC CCA,2
558199,,CCP VBTS JJD DTC NNC,2
558200,,CDB CCP NNC_CCP NNP CCP,3
558201,,NNC_CCP NNP CCP VBTS CCB,3
558202,,NNP CCP VBTS CCB JJN_CCP,3
558203,,CCB JJN_CCP NNC CCT PRI_CCP,4
558204,,CCT NNC JJN CCP NNC,2
558205,,JJN CCP NNC CCP DTC,3
558206,,CCP NNC CCP DTC VBTR,3
558207,,CCB JJD_CCP NNC CCB JJN_CCP,2
558208,,CCB NNC PMC VBTS RBI,9
558209,,NNC LM RBD_CCP VBOF CCT,3
558210,,VBOF CCT JJD CCP NNC,2
558211,,CCB VBW CCP PRS LM,2
558212,,CCP PRS LM VBH JJD,3
558213,,PRS LM VBH JJD CCP,3
558214,,VBW PRS DTC DTCP NNC,2
558215,,RBW RBW VBW DTC NNC,12
558216,,LM RBL JJD RBI CCB,4
558217,,CCB DTCP NNC CCP FW,7
558218,,FW CCB VBW DTC NNC,6
558219,,NNC PMC CCT VBTF CCB,2
558220,,RBW VBW CCB NNC DTC,4
558221,,NNC PMC CCP VBTR_CCP VBTS,2
558222,,CCB NNP DTC JJD_CCP NNC,7
558223,,JJD_CCP NNC CCB PRSP_CCP JJD_CCP,2
558224,,PRSP_CCP JJD_CCP NNC PMC DTC,2
558225,,JJD_CCP NNC PMC DTC NNPA,2
558226,,DTCP JJD_CCP NNC CCP VBTF,3
558227,,NNP PMC DTCP NNC PMC,2
558228,,CCT NNC JJD_CCP NNC CCB,2
558229,,CCB RBW RBW_CCP NNP PMP,2
558230,,DTC CDB CCP NNC LM,7
558231,,JJD CCA JJD CCT NNC,4
558232,,CCA JJD CCT NNC PMP,5
558233,,PMC CCA NNC CCT NNP,3
558234,,CCA NNC CCT NNP CCT,3
558235,,NNP CCT NNPA CDB CCP,2
558236,,DTP NNP LM JJD_CCP VBAF,2
558237,,NNP LM JJD_CCP VBAF CCT,2
558238,,LM JJD_CCP VBAF CCT NNC,2
558239,,JJD_CCP VBAF CCT NNC RBW_CCP,2
558240,,CCT NNC RBW_CCP CDB PMC,3
558241,,CDB PMC CDB PMC CCA,4
558242,,CDB PMC CCT VBTS CCP,2
558243,,CCT CCT NNC CCT CDB,2
558244,,VBW CCB NNC RBW_CCP CDB,4
558245,,LM VBTR DTP NNP CCA,2
558246,,DTP NNP CCA VBTR DTC,2
558247,,CCA VBTR DTC PRSP_CCP NNC,5
558248,,VBTR DTC PRSP_CCP NNC PMP,9
558249,,CCB NNP CCA CCT NNC,5
558250,,CCA CCT NNC CCT NNC,3
558251,,CDB PMC VBTS RBI CCB,3
558252,,PMC VBTS RBI CCB NNP,5
558253,,CCP VBAF CCT NNC DTP,4
558254,,CCT NNC DTP NNP_CCP NNP,2
558255,,NNC DTP NNP_CCP NNP NNP,6
558256,,CCB NNC NNC CCT NNC_CCP,3
558257,,NNC CCT NNC_CCP NNP PMC,4
558258,,NNC_CCP NNP PMC DTC NNP,2
558259,,NNP NNP DTC JJD_CCP VBTS,3
558260,,DTC JJD_CCP VBTS CCP NNP,2
558261,,CCP NNP NNP NNP FW,2
558262,,NNP FW FW NNP CCA,4
558263,,PRS_CCP VBTS CCT PRI_CCP NNC,2
558264,,RBQ DTC NNC CCB NNP,6
558265,,NNP LM VBTR CCB VBOF,2
558266,,DTC JJCS_JJD_CCP NNC LM VBTS,2
558267,,CCA VBTS RBI PRS CCB,3
558268,,RBW PRS VBOF DTC PRSP_CCP,2
558269,,VBTR_VBAF RBI CCT NNC CCB,3
558270,,CCB NNPA PMC DTC NNC,2
558271,,PMC VBTF DTP NNP DTC,3
558272,,VBTF DTP NNP DTC NNC,3
558273,,NNP LM RBL JJD CCB,4
558274,,PRQ_CCP NNC CCB VBW CCB,2
558275,,VBW CCB JJD_CCP VBW CCT,2
558276,,NNC CCB NNP NNP PMS,2
558277,,NNP_CCP NNC CCT NNP LM,2
558278,,CCT NNP LM VBTF DTC,2
558279,,NNP LM VBTF DTC DTCP,3
558280,,VBTF PRP DTC DTCP NNC,5
558281,,DTCP NNC CCP PRO CCB,2
558282,,NNC CCB NNP PMC VBTR,2
558283,,NNP PMC VBTR PRS CCT,2
558284,,PMC VBTR PRS CCT PRSP,3
558285,,PRI DTC NNC CCT NNP,2
558286,,NNC CCT NNP CCT VBTF,2
558287,,NNP PMC PRI_CCP NNP_CCP NNP,2
558288,,CCB RBI DTC NNP PMC,5
558289,,VBTS RBW_CCP RBW_CCP NNC PMC,2
558290,,CCT PRI_CCP JJD CCP NNPA,2
558291,,JJD CCP NNPA CCT NNP,2
558292,,CCP VBH NNC CCP NNP,4
558293,,FW NNP PMC LM VBTS,2
558294,,JJD CCP NNC_CCP NNC CCT,5
558295,,PMC VBTS PRS CCP DTC,5
558296,,CCT NNP FW FW NNP,8
558297,,NNP FW FW NNP FW,6
558298,,FW FW NNP FW NNP,7
558299,,PRI_CCP NNC CCP RBF VBTS,3
558300,,CCB DTCP VBTR_CCP NNC CCT,4
558301,,CCB NNP CCA PRI_CCP NNC,2
558302,,NNC CCA PRSP_CCP NNC CCP,2
558303,,NNC_CCP VBH NNC CCT NNP,2
558304,,CCA VBTS DTC NNC CCP,3
558305,,CCT PRSP_CCP CDB CCP NNC,2
558306,,JJN_CCP NNC DTC VBTS RBL,2
558307,,LM CDB PMC CCP VBTS,2
558308,,CCA NNC DTP NNP PMP,3
558309,,CCB NNC CCT PRSP_CCP VBTS_CCP,2
558310,,NNC CCT PRSP_CCP VBTS_CCP NNC,2
558311,,VBTS_CCP NNC CCB NNP PMC,2
558312,,CCT DTCP JJD CCP NNC_CCP,3
558313,,CCB NNC CCA VBTR CCT,2
558314,,VBTR DTP NNP CCA DTC,3
558315,,DTP NNP CCA DTC PRI,2
558316,,DTC PRI LM VBTR CCT,2
558317,,PRI LM VBTR CCT NNC,2
558318,,CCB NNC RBR PRL PMP,2
558319,,DTP NNP LM VBTS_CCP VBTS,2
558320,,CCB DTCP NNC VBW CCT,2
558321,,CCT NNPA CCT CCT JJD,2
558322,,JJD CCP NNC PMC JJN_CCP,2
558323,,CCP NNC PMC JJN_CCP NNC,4
558324,,NNC CCB PRI_CCP NNC NNC,5
558325,,CCB PRI_CCP NNC NNC CCB,3
558326,,PRI_CCP NNC NNC CCB NNPA,2
558327,,NNC CCB NNC PMC JJN_CCP,5
558328,,CCB NNC PMC JJN_CCP NNC,4
558329,,RBW NNC CCB PRI_CCP NNC,2
558330,,PRO PMC JJN_CCP NNC CCB,2
558331,,PRSP_CCP NNC PMC CCA PRI_CCP,2
558332,,PMC CCA PRI_CCP NNC CCB,7
558333,,NNC CCP VBH PRI_CCP CDB,2
558334,,VBH NNC CCT VBTS_CCP NNC,2
558335,,LM VBTS RBD VBTS CCT,2
558336,,RBD VBTS CCT NNC CCB,2
558337,,CCB JJN_CCP NNC CCA JJN,2
558338,,JJN_CCP NNC CCA JJN CCP,2
558339,,NNC CCA JJN CCP NNC,3
558340,,PRP_CCP VBAF CCB NNC CCB,2
558341,,VBAF CCB NNC CCB JJD_CCP,3
558342,,NNP NNP CCP VBOF RBW,2
558343,,FW PMC CCR VBTR PRP,2
558344,,CCP VBTR DTC PRSP_CCP NNC,5
558345,,VBTR DTC PRSP_CCP NNC CCT,10
558346,,VBS PRP CCP DTC NNC,2
558347,,DTP NNP FW NNP CCT,3
558348,,CCT FW FW NNP PMC,2
558349,,FW FW NNP PMC CCP,2
558350,,CCT NNC PMC DTC VBAF,2
558351,,PMC DTC VBAF CCT NNC,2
558352,,NNP NNP CCP VBOF CCP,2
558353,,NNP CCP VBOF CCP DTC,3
558354,,CCP VBOF CCP DTC DTCP,2
558355,,PRI_CCP JJD CCP NNC DTC,8
558356,,JJD CCP NNC DTC VBAF,4
558357,,VBTS CCB JJD CDB CCP,2
558358,,LM VBTR CCB DTCP JJD,4
558359,,NNC DTP NNP CCA VBOF,2
558360,,DTP NNP CCA VBOF DTC,4
558361,,VBAF CCT CCT NNC CCP,2
558362,,NNC CCP VBAF CCT NNPA,2
558363,,CCP VBAF CCT NNPA CCT,2
558364,,DTC DTCP JJD LM VBTS,3
558365,,DTCP JJD LM VBTS CCT,2
558366,,RBQ VBTS CCB NNC CCB,2
558367,,NNP CCP NNP CCP DTP,7
558368,,CCA DTCP NNC CCP JJD,2
558369,,CCB DTCP NNC CCA NNC_CCP,3
558370,,CCT NNC CCB VBTS PMP,4
558371,,PMC PRQ_CCP NNC DTC NNC,2
558372,,PRQ_CCP NNC DTC NNC RBL,2
558373,,PMC LM VBTS CCR CCT,2
558374,,DTCP VBTS CCP NNC LM,3
558375,,VBTR_VBAF CCT NNC CCP VBTR,2
558376,,CCT NNC CCP VBTR CCT,9
558377,,JJD_CCP NNC LM VBOF RBI,2
558378,,NNC CCB NNP PMC PRQ_CCP,2
558379,,DTCP JJD_CCP NNC CCP VBOF,3
558380,,LM VBTS CDB NNC DTC,2
558381,,VBTS CDB NNC DTC NNC,2
558382,,DTC CDB NNC_CCP NNC CCB,2
558383,,CCB NNC CCP VBTS CCP,2
558384,,NNC CCA CCB PRI_CCP JJD,2
558385,,CCA CCB PRI_CCP JJD CCP,2
558386,,CCR VBTF RBI DTC NNC,3
558387,,RBI DTC NNC PMC VBTR,2
558388,,DTC NNC PMC VBTR CCB,4
558389,,PMC VBTR CCB NNPA CCP,2
558390,,NNC CCB NNC PRI NNC,2
558391,,CCB NNC PRI NNC PMP,3
558392,,NNC LM VBTR VBW DTC,3
558393,,CCT NNP CCB VBN_CCP NNC,2
558394,,NNP CCB VBN_CCP NNC PMC,2
558395,,NNC PMC CCA VBOF RBI,3
558396,,CCA VBOF RBI CCB DTCP,2
558397,,CCB DTC NNC CCA NNC,2
558398,,NNC CCA NNC CCP VBW,4
558399,,VBOF DTC DTCP NNC NNC,3
558400,,CCP VBTF NNC CCT CCT,2
558401,,NNC LM VBH_CCP JJN_CCP NNC,2
558402,,JJN_CCP NNC RBW PRP VBOF,2
558403,,CCP RBD_CCP VBOF DTC PRSP_CCP,3
558404,,VBOF DTC PRSP_CCP DTCP VBTR,3
558405,,DTC PRSP_CCP DTCP VBTR PMP,2
558406,,CCT NNP PMC CCP VBAF,4
558407,,DTC FW LM VBTS RBW,2
558408,,RBW CCT PRI_CCP NNC_CCP NNP,2
558409,,PRI_CCP NNC_CCP NNP CCP NNP,2
558410,,VBN_CCP JJD CCP NNC CCP,2
558411,,NNC CCB NNC CCT DTC,2
558412,,DTC VBW_CCP NNC LM VBTR,2
558413,,NNC LM VBTR RBI PMP,2
558414,,DTC NNC LM VBTS PRQ_CCP,2
558415,,VBTS PRQ_CCP NNC RBI VBW,2
558416,,CCP FW CCP VBTS CCT,2
558417,,FW CCP VBTS CCT CCT,2
558418,,VBTS CCT CCT DTCP NNC_CCP,2
558419,,DTC FW LM VBTR CCB,2
558420,,NNC CCB CDB NNC VBW,5
558421,,NNC VBW VBOF CCB DTCP,2
558422,,VBW VBOF CCB DTCP NNC,2
558423,,JJD DTC NNC_CCP NNC CCB,2
558424,,PMC VBS CCB NNP_CCP NNP,2
558425,,VBS CCB NNP_CCP NNP CCB,2
558426,,VBTR CCB NNC CCA RBF,3
558427,,RBF PRS VBTF CCT VBTF,2
558428,,NNP NNP CCP VBH VBTS,3
558429,,NNP CCT NNP LM VBW,3
558430,,CCT PRSP DTC DTCP NNC,5
558431,,PRSP DTC DTCP NNC PMC,2
558432,,DTCP FW FW CCT NNC,6
558433,,JJD JJN CCP NNC CCT,2
558434,,DTC PRSP_CCP NNC LM RBL,5
558435,,NNC PMC CCA DTC PRQ,2
558436,,DTC PRQ CCT PRSP LM,4
558437,,CCP RBL NNC CCB NNC,8
558438,,DTC JJD_CCP NNC PMC CCP,3
558439,,CCP VBTF DTC NNC DTP,2
558440,,VBTF DTC NNC DTP NNP,9
558441,,NNP NNP CCT RBI RBI,2
558442,,NNP CCT RBI RBI CCR,2
558443,,CCT RBI RBI CCR VBTF,2
558444,,RBI RBI CCR VBTF PRS,2
558445,,PRS DTC PRQ_CCP NNC CCB,2
558446,,DTC PRQ_CCP NNC CCB NNC,5
558447,,DTC NNC CCP VBTF CCB,2
558448,,VBTF CCB NNC CCT DTCP,5
558449,,NNP RBR CCT NNC DTP,3
558450,,RBR CCT NNC DTP NNPA,2
558451,,CCT NNC DTP NNPA NNP,3
558452,,NNC DTP NNPA NNP CCT,2
558453,,NNP NNP LM PRI_CCP JJD,3
558454,,RBI_CCP VBTR_VBAF CCT DTCP NNC,2
558455,,CCB NNP RBW_CCP NNP CCA,2
558456,,NNC RBW RBW_CCP RBW CCB,2
558457,,RBW RBW_CCP RBW CCB NNP,2
558458,,RBW_CCP RBW CCB NNP PMP,4
558459,,NNP CCT VBTS DTP NNP,2
558460,,VBTF PRS CCT DTCP NNC,2
558461,,DTC NNP LM NNC CCB,3
558462,,NNP CCP VBH JJD_CCP NNC,2
558463,,CCP VBH JJD_CCP NNC PMC,4
558464,,VBH JJD_CCP NNC PMC CCA,2
558465,,JJD_CCP NNC PMC CCA PRS,2
558466,,NNC CCB NNC CCA CCR,2
558467,,CCA CCR VBH NNC DTC,2
558468,,VBH NNC DTC JJD CCP,2
558469,,DTC DTCP NNC CCP VBOB,2
558470,,DTCP NNC CCP VBOB DTC,2
558471,,CCP VBOB DTC DTCP NNC,2
558472,,DTCP NNC CCB VBW CCA,2
558473,,JJD CCT NNP CCP DTC,2
558474,,DTC DTCP NNC PMC CCR,2
558475,,DTC DTCP NNC RBK RBF,3
558476,,CCT NNP NNP CCA RBF,2
558477,,PRS CCT NNC CCB PRI_CCP,2
558478,,JJD CCP NNC CCP RBW,2
558479,,DTC JJD_CCP NNC CCB JJD_CCP,3
558480,,DTC VBTS CCB JJD_CCP NNC,3
558481,,NNP CCA NNP PMC NNP,3
558482,,CCA NNP PMC NNP NNP,3
558483,,NNC CCT NNC CCT VBTS,3
558484,,NNC CCT VBTS CCP JJN_CCP,2
558485,,NNP NNP CCP VBTR_VBAF CCT,4
558486,,JJD_CCP NNC PMC CCP VBTR,6
558487,,LM VBTS CCB PRSP_CCP JJD_CCP,3
558488,,VBTS CCB PRSP_CCP JJD_CCP NNC,4
558489,,NNC CCB NNC PMC FW,6
558490,,CCB NNC PMC FW FW,7
558491,,FW FW CCB CDB NNC,3
558492,,PMS DTC NNC LM VBS,2
558493,,VBW DTC DTCP JJD CCP,4
558494,,JJD CCB FW FW FW,3
558495,,VBAF CCT RBW_CCP FW CCP,2
558496,,JJD LM NNC CCT NNC,2
558497,,NNC CCT NNC CCT JJCC,2
558498,,LM RBD_CCP VBOF CCT NNP,2
558499,,RBD_CCP VBOF CCT NNP CCT,2
558500,,DTCP FW CCP DTC DTCP,2
558501,,DTC DTCP JJD NNC LM,3
558502,,LM VBH VBTR CCP NNC,2
558503,,VBH VBTR CCP NNC CCT,3
558504,,VBTR CCP NNC CCT JJD,3
558505,,DTCP FW DTC VBTR PRI,2
558506,,DTC VBTR PRI NNC CCT,2
558507,,PRL PMC JJD CCP VBOF,2
558508,,NNC CCB PRI CCT NNC,3
558509,,CDB CCP NNC CCB FW,2
558510,,FW LM VBAF CCT CDB,3
558511,,NNC CCB NNP RBW CCT,2
558512,,CCT NNC_CCP NNP CCT NNP,4
558513,,VBTR CCB JJD CCP NNC_CCP,3
558514,,NNC_CCP JJD CCP VBW CCB,3
558515,,CCT NNP CDB PMC VBTS,2
558516,,CCB NNP CCP VBTS PRO,2
558517,,NNC_CCP NNC CCA PRI RBI_CCP,2
558518,,VBH CDB NNC CCP CCT,2
558519,,CDB NNC CCP CCT NNC,2
558520,,NNPA LM RBM VBW CCT,2
558521,,PRI CCB NNC LM VBW,2
558522,,CCB NNC LM VBW CCT,2
558523,,PMC DTC JJD CCP FW,2
558524,,DTC JJD CCP FW CCT,3
558525,,NNC RBL CCT NNC_CCP NNC,3
558526,,RBL PRI_CCP NNC CCP VBAF,2
558527,,CCB JJN_CCP NNC RBW_CCP NNC,2
558528,,PRO_CCP NNC CCT NNC PMP,3
558529,,NNC LM VBTS JJD_CCP PMS_CDB,2
558530,,LM VBTS JJD_CCP PMS_CDB CCB,2
558531,,VBTS JJD_CCP PMS_CDB CCB RBW,2
558532,,JJD_CCP PMS_CDB CCB RBW RBW_CCP,3
558533,,PMS_CDB CCB RBW RBW_CCP NNP,3
558534,,NNC CCB NNC LM FW,3
558535,,CCB NNC LM FW CCB,2
558536,,NNC CCT VBTS NNC CCB,2
558537,,NNC CCB NNP FW DTC,2
558538,,CCB NNP FW DTC NNC,3
558539,,PRI_CCP NNC RBI DTC VBTS,4
558540,,NNC RBI DTC VBTS PMP,5
558541,,NNC CCT NNP PMC PRI,2
558542,,CCT NNP PMC PRI CCT,2
558543,,PMC PRI CCT PRSP DTC,2
558544,,PRI_CCP JJD_CCP NNC LM VBTS,2
558545,,NNC CCP VBTF CCT CDB,2
558546,,DTC NNC RBW_CCP NNP LM,3
558547,,CCB NNP CCP RBL JJD,3
558548,,CCP RBL JJD CCB NNP,3
558549,,DTC VBTS CCP DTC NNP,3
558550,,CCT NNP FW CCB NNP,3
558551,,NNP FW CCB NNP PMC,2
558552,,DTC JJN_CCP VBTR CCP NNC,2
558553,,JJN_CCP VBTR CCP NNC CCB,3
558554,,FW CCP NNC RBW_CCP NNP,2
558555,,DTC FW CCB NNC CCB,4
558556,,CCP NNC CCP RBK RBQ,3
558557,,PMC LM VBAF CCT JJD_CCP,2
558558,,CCT JJD_CCP NNC RBW_CCP RBW_CCP,2
558559,,CCT PRI CCB CDB CCP,4
558560,,CCT NNP NNP PMC CDB,2
558561,,PMC CDB NNC_CCP NNC CCT,2
558562,,VBTS CCB NNP CCP CDB,2
558563,,CCT CCT NNPA NNP NNP,2
558564,,RBW_CCP NNP CDB CCT NNC,6
558565,,CCB FW FW FW CCT,20
558566,,FW CCB NNC LM VBTS,2
558567,,LM VBAF CCP RBW CCT,2
558568,,NNC CCP VBW DTC DTCP,11
558569,,DTCP NNC RBW DTC NNC,4
558570,,DTC NNC CCT CCT NNC_CCP,2
558571,,CCT NNC_CCP DTP NNP NNP,7
558572,,VBTF CCT PRI_CCP NNC CCT,4
558573,,PRI_CCP NNC CCT DTP NNP,3
558574,,CCT DTP NNP NNP CCP,6
558575,,PRO RBL CCT NNC PMP,2
558576,,NNC LM RBF VBS VBOF,2
558577,,LM RBF VBS VBOF CCT,4
558578,,CCT CCT DTCP VBTF CCP,2
558579,,CCT NNC CCP RBR CCT,2
558580,,CCP RBR CCT NNC CCT,2
558581,,NNC LM VBS_CCP VBOF CCT,3
558582,,DTCP NNC CCT NNP FW,3
558583,,CCT NNP FW NNP CCB,3
558584,,VBTS RBI CCB CDB CCT,2
558585,,CCT CDB CCP PRI_CCP NNC,2
558586,,CCT NNC CCA VBS PRS_CCP,2
558587,,NNC CCA VBS PRS_CCP VBOF,2
558588,,RBI DTP NNP CCP PRS,2
558589,,NNP CCP PRS LM VBTR,4
558590,,NNP NNP LM JJD RBD,2
558591,,CCA VBTS CCT CCT NNC,2
558592,,CCT NNC PMC JJCC RBI,4
558593,,RBI CCT DTCP JJD CCP,2
558594,,CCP VBTS CCT DTCP NNP,3
558595,,RBD DTC NNC PMC VBTF,2
558596,,CCB NNP NNP PMC NNC,3
558597,,PMC NNC CCT JJD CCP,3
558598,,DTCP NNP_CCP NNC CCB NNPA,2
558599,,VBAF CCB NNC CCA JJD,2
558600,,RBW VBAF CCT NNP NNP,2
558601,,PRS CCT NNC CCB DTCP,5
558602,,NNC CCA VBTS DTC NNP,3
558603,,NNP CCT NNC CCP VBAF,3
558604,,CCB NNP CCP NNC CCT,4
558605,,NNP NNP LM VBTR_CCP VBH,2
558606,,CCP NNC CCT NNP FW,4
558607,,DTCP NNC CCA DTCP FW,4
558608,,NNC CCA DTCP FW LM,2
558609,,CCT NNC CCB NNPA FW,10
558610,,NNPA FW CCT PRI_CCP NNC,2
558611,,NNP LM JJCC JJCC_CCP VBTS,2
558612,,RBI DTC NNP PMC DTC,2
558613,,DTC NNP PMC DTC NNP,2
558614,,LM RBD_CCP VBTR CCB NNC,4
558615,,PMS DTC NNC CCB CDB,2
558616,,NNP NNP LM VBS_CCP VBOF,2
558617,,NNP LM VBS_CCP VBOF DTC,3
558618,,NNC CCT NNC PMC FW,4
558619,,CCT NNC PMC FW FW,4
558620,,NNC PMC FW FW FW,12
558621,,PMC FW FW FW CCA,2
558622,,FW FW FW CCA DTCP,2
558623,,FW FW CCA DTCP NNC,6
558624,,DTC DTCP FW FW CCP,15
558625,,DTCP FW FW CCP NNC,3
558626,,FW FW CCP NNC CCP,3
558627,,NNC CCP VBH_CCP JJD CCP,2
558628,,CCB FW FW PMC DTC,2
558629,,FW FW PMC DTC NNC,4
558630,,DTC NNC CCB NNPA FW,3
558631,,NNC CCB NNPA FW FW,4
558632,,CCB NNPA FW FW CCA,2
558633,,FW CCA FW FW LM,3
558634,,NNC CCT VBW DTC FW,4
558635,,CCT VBW DTC FW CCT,2
558636,,CCT NNC CCB DTCP NNPA,3
558637,,NNC CCB DTCP NNPA PMC,4
558638,,FW FW PMC CCT FW,3
558639,,FW PMC CCT FW FW,2
558640,,DTC DTCP FW FW CCT,7
558641,,DTCP FW FW CCT FW,5
558642,,RBL CCT NNC VBW CCT,2
558643,,FW CCP VBH JJD_CCP NNC,2
558644,,JJD_CCP NNC CCT DTCP VBTR_VBAF,2
558645,,DTC VBTS CCA VBTS CCT,3
558646,,CCT PRI_CCP NNP NNP FW,2
558647,,PRI_CCP NNP NNP FW FW,2
558648,,JJD_CCP PMS_CDB CCB RBW PMC,6
558649,,PMC NNC CCB NNPA NNP,2
558650,,PMC PRI_CCP NNP CCP NNC,3
558651,,PRI_CCP NNP CCP NNC CCB,2
558652,,LM VBTS CCP JJD CCT,6
558653,,VBTS CCP JJD CCT NNC,4
558654,,CCP JJD CCT NNC DTC,2
558655,,CCT NNC DTC PRI_CCP NNC_CCP,2
558656,,FW CCT JJN_CCP NNC CCB,3
558657,,VBN CCT NNC CCA DTC,2
558658,,CCT NNC CCA DTC JJD,2
558659,,NNC PRO LM RBF JJD,3
558660,,PRO LM RBF JJD PMP,2
558661,,CCB DTCP NNC NNC PMP,2
558662,,RBL JJD CCB FW FW,2
558663,,CCB FW FW RBW_CCP NNC,3
558664,,FW FW RBW_CCP NNC CCB,4
558665,,FW RBW_CCP NNC CCB NNC,2
558666,,PMC CCB PRI_CCP NNC CCT,2
558667,,NNP DTC NNC PRO CCT,5
558668,,DTC NNC PRO CCT PRI_CCP,4
558669,,NNC PRO CCT PRI_CCP NNC,3
558670,,CCB NNC CCP DTC NNPA,2
558671,,DTC FW CCP PRO LM,2
558672,,NNP RBK RBQ VBTS PRP,2
558673,,VBTS PRP DTC NNC CCT,6
558674,,DTCP NNC_CCP NNC CCA DTCP,2
558675,,NNC CCP VBTS_CCP NNC CCT,2
558676,,NNP PMC CCP VBTS DTP,2
558677,,VBTR CCP VBTS DTP NNP,3
558678,,VBAF CCT NNP CCA VBW,2
558679,,LM VBTS RBW VBW CCB,2
558680,,CCB JJN_CCP NNC PMC DTP,2
558681,,CCA NNC CCB NNC NNC,3
558682,,NNC NNC CCB NNP PMP,3
558683,,NNC DTP NNP CCP VBAF,3
558684,,CCT NNP RBW_CCP CDB CCA,4
558685,,RBW_CCP CDB CCA VBTS CCB,2
558686,,CCT NNP RBK RBQ VBTS,2
558687,,DTP NNP LM RBF VBAF,2
558688,,DTP NNP CCP DTC JJD,2
558689,,LM VBS VBW CCT NNC,3
558690,,VBS VBW CCT NNC CCB,4
558691,,CDB CCP NNC CCA JJD,2
558692,,VBTS DTP NNP CCP VBTR_VBAF,5
558693,,DTP NNP CCP VBTR_VBAF PRS,2
558694,,CCP VBAF CCT NNP_CCP NNP,2
558695,,CCB NNC PMC JJD CCT,4
558696,,NNP CCT NNP PMC VBOF,3
558697,,CCT NNP PMC VBOF DTP,2
558698,,CCB NNP CDB PMC LM,4
558699,,FW CCT NNP NNP PMC,9
558700,,NNP PMC JJD CCT JJD,2
558701,,JJD_CCP NNC NNC CCB NNP,2
558702,,CCB NNC DTC PRSP_CCP FW,3
558703,,NNC DTC PRSP_CCP FW FW,5
558704,,PRSP_CCP FW FW CCT NNP,5
558705,,FW FW CCT NNP RBW_CCP,2
558706,,CCT NNC CCB PRI CCT,6
558707,,VBW CCT JJN_CCP NNC CCB,2
558708,,PMC DTC FW FW PMP,2
558709,,PMC FW FW FW FW,36
558710,,FW FW FW FW PMC,60
558711,,FW FW FW PMC NNC,21
558712,,NNC CCB NNPA PMC VBTS,5
558713,,NNPA PMC VBTS DTP NNP,3
558714,,CCP VBOF PRS DTP NNP,2
558715,,CCB VBAF CCT PRSP CCT,2
558716,,VBTS RBD VBTS DTP NNP,4
558717,,DTP NNP DTC NNP NNP,8
558718,,DTCP NNC NNC CCT JJD,2
558719,,VBAF CCT NNC CCB NNPA,2
558720,,DTC NNC CCB NNC_CCP VBTS,2
558721,,NNC CCT CDB FW CCP,2
558722,,CCT CDB FW CCP VBTS,3
558723,,PMC CCA RBF PRS PRO,2
558724,,FW CCA DTCP NNC CCT,4
558725,,NNC CCT VBW CCB JJN_CCP,2
558726,,CCT VBW CCB JJN_CCP NNC,6
558727,,NNC CCP VBTR CCB CDB,4
558728,,CCP VBTR CCB CDB CCP,2
558729,,LM PRI_CCP CDB CCP NNC,3
558730,,PRI_CCP CDB CCP NNC CCP,3
558731,,VBTS CCT FW PMC CCT,2
558732,,DTC PRI RBI_CCP JJN_CCP NNC,3
558733,,PRI RBI_CCP JJN_CCP NNC LM,2
558734,,LM VBAF RBW VBTR CCB,2
558735,,RBW VBTR CCB DTCP NNC,10
558736,,VBTR_VBAF CCB CDB NNC CCA,2
558737,,RBL JJD CCB NNP NNP,4
558738,,RBW DTC NNC LM VBTR_VBAF,4
558739,,NNC LM VBTR_VBAF CCT CDB,3
558740,,NNC CCT CDB NNCA PMP,2
558741,,NNP CCP VBW PRP CCB,3
558742,,VBW PRP CCB DTCP NNC,3
558743,,PRP CCB DTCP NNC CCB,3
558744,,CCP NNC CCA VBOF DTC,5
558745,,CCA VBOF DTC PRSP_CCP DTCP,7
558746,,DTC DTCP FW CCA NNC,5
558747,,DTCP FW CCA NNC PMP,2
558748,,RBW PMC DTC NNP NNP,5
558749,,NNP NNP DTC VBTS_CCP NNC,2
558750,,DTC VBTS_CCP NNC CCT NNC,5
558751,,LM VBTS CCB NNC RBW,4
558752,,CCB NNC RBW RBW CCT,2
558753,,CDB CCP VBTS CCB NNC,2
