Original Sentence,Gold Sentence
Puwede rin na iba yung tingin iba yung anggulo,Puwede rin na iba yung tingin iba yung anggulo
Hindi na bago yun sa magkarelasyon,Hindi na bago yun sa magkarelasyon
Malabahay kubo rin ang disenyo nito at hindi rin nawawala ang videoke,Malabahay kubo rin ang disenyo nito at hindi rin nawawala ang videoke
Sana magkasama pa tayo muli” pagtatapos ng aktres,Sana magkasama pa tayo muli” pagtatapos ng aktres
At least mabibigyan ng chance pati sa pagkanta ang lahat ng talents,At least mabibigyan ng chance pati sa pagkanta ang lahat ng talents
Bumaba ang bilang ng mga Pilipino na walang trabaho,Bumaba ang bilang ng mga Pilipino na walang trabaho
Tinutukan daw siya ng kutsilyo at kinuha ang kanyang cellphone,Tinutukan daw siya ng kutsilyo at kinuha ang kanyang cellphone
Subalit pagdating doon ay ikinulong sila sa madilim at maduming dormitoryo,Subalit pagdating doon ay ikinulong sila sa madilim at maduming dormitoryo
Ginanap ang pagiisang dibdib nina Kris at Perry sa Magallanes Church sa Makati,Ginanap ang pagiisang dibdib nina Kris at Perry sa Magallanes Church sa Makati
Kasi mas malakas tayo kapag mas marami tayong nagtutulungan at nagtitiwala sa Kanya,Kasi mas malakas tayo kapag mas marami tayong nagtutulungan at nagtitiwala sa Kanya
Tila wala nang malay ang kinuyog na lalaki habang nakatakas ang mga nambugbog,Tila wala nang malay ang kinuyog na lalaki habang nakatakas ang mga nambugbog
Kailan sila aamin na nagkaroon sila ng relasyon kapag nagkahiwalay na sila,Kailan sila aamin na nagkaroon sila ng relasyon kapag nagkahiwalay na sila
Kalahok sa Festival ang Cattleya Killer na pinagbibidahan ni Arjo,Kalahok sa Festival ang Cattleya Killer na pinagbibidahan ni Arjo
Inilabas din ng Bb,Inilabas din ng Bb
Kailangan din umano na magpakita ng ID upang mapatuayang APOR ang sasakay,Kailangan din umano na magpakita ng ID upang mapatuayang APOR ang sasakay
Hindi rin nila sinunod ang social distancing at nilabag nila ang curfew hour,Hindi rin nila sinunod ang social distancing at nilabag nila ang curfew hour
Nakakaloka Sobrang nakakaloka tanging nasabi na lang ng aming source sa kayang pagtatapos,Nakakaloka Sobrang nakakaloka tanging nasabi na lang ng aming source sa kayang pagtatapos
Parehong sumikat ang dalawa sa kanilang respective careers pero hindi sila naging magkaloveteam,Parehong sumikat ang dalawa sa kanilang respective careers pero hindi sila naging magkaloveteam
So yun ‘yung parang compromise,So yun ‘yung parang compromise
Kaninong buhay ang susunod na malalagay sa alanganin,Kaninong buhay ang susunod na malalagay sa alanganin
Hindi rin daw nila alam kung hanggang kelan sila magtatagal sa ganitong larangan,Hindi rin daw nila alam kung hanggang kelan sila magtatagal sa ganitong larangan
Maria ang mga pagsubok ng buhay kasama ang tatlong drag queens,Maria ang mga pagsubok ng buhay kasama ang tatlong drag queens
Malungkot pero kailangan namin magmoveon dagdag pa ni Gil na kapatid ni Jovit,Malungkot pero kailangan namin magmoveon dagdag pa ni Gil na kapatid ni Jovit
Pumanaw ang kaniyang kabiyak nang hindi man lang nakita ang kanilang unang anak,Pumanaw ang kaniyang kabiyak nang hindi man lang nakita ang kanilang unang anak
Ganun pa rin tito bulalas ni Ruru,Ganun pa rin tito bulalas ni Ruru
Pangtapat sa braso ko,Pangtapat sa braso ko
Hindi kagaya ngayon na ang sinasabi ay puwede na rin,Hindi kagaya ngayon na ang sinasabi ay puwede na rin
Pag kinakatok wala rin pong sumasagot o umiiyak na bata man lang,Pag kinakatok wala rin pong sumasagot o umiiyak na bata man lang
Kabilang dito ang sa Angeles City exit,Kabilang dito ang sa Angeles City exit
Naikuwento niya yung mga problemang inabot nila nung first lockin taping,Naikuwento niya yung mga problemang inabot nila nung first lockin taping
Sinundan naman ng tanong ni Sen,Sinundan naman ng tanong ni Sen
Kapag nagpupunta na para maningil ang mayari ng apartment hindi siya sumsagot,Kapag nagpupunta na para maningil ang mayari ng apartment hindi siya sumsagot
Pagamin niya hindi niya kasi kaya,Pagamin niya hindi niya kasi kaya
Kuwento ng aming source Usunguso ang relasyon ng artista at players di ba,Kuwento ng aming source Usunguso ang relasyon ng artista at players di ba
Parang balewala lang sa kanya ang paghihiwalay nila nu’ng guy,Parang balewala lang sa kanya ang paghihiwalay nila nu’ng guy
Walang kumukuha kaya ano lang muna raketraket,Walang kumukuha kaya ano lang muna raketraket
Isa rito ay kung naging magkasintahan ba sina Rica at Piolo dati,Isa rito ay kung naging magkasintahan ba sina Rica at Piolo dati
Hindi katulad noong bata ako na iniisip ko lang work paliwanag niya,Hindi katulad noong bata ako na iniisip ko lang work paliwanag niya
Variant ngunit nakarekober na rin,Variant ngunit nakarekober na rin
Naniniwala ako na gagawin ko to para magawa ko yan,Naniniwala ako na gagawin ko to para magawa ko yan
Patunay nito ang nangyayari sa India na napakarami na ang nasawi,Patunay nito ang nangyayari sa India na napakarami na ang nasawi
At ilan sa mga kilalang artista ay nageendorse na ng partylist,At ilan sa mga kilalang artista ay nageendorse na ng partylist
Dito na sila humingi ng tulongsa mga awtoridad upang marekober angbiktima,Dito na sila humingi ng tulongsa mga awtoridad upang marekober angbiktima
Tinututukanng familyniyaangsitwasyonkailangan niyangmagundergo ng psychological testmahirapnanga namangmauwipayunsadepression,Tinututukanng familyniyaangsitwasyonkailangan niyangmagundergo ng psychological testmahirapnanga namangmauwipayunsadepression
Baka kasi mamaya dun pa ako matapilok kasi nakaheels pa di ba,Baka kasi mamaya dun pa ako matapilok kasi nakaheels pa di ba
“Baka dumating na ang karma niya aktor” sey ng isang kakilala,“Baka dumating na ang karma niya aktor” sey ng isang kakilala
Tumatawang sabi ni Manay Lolit Kapag gusto mo talagang mamuwisit ng kalaban,Tumatawang sabi ni Manay Lolit Kapag gusto mo talagang mamuwisit ng kalaban
Ibig sabihin ang susunod na ipoprodyus na mga bakuna ay pangexport na,Ibig sabihin ang susunod na ipoprodyus na mga bakuna ay pangexport na
Kaya hindi dapat sinasabi ito dapat ginagawa lang pag talagang kaya mo na,Kaya hindi dapat sinasabi ito dapat ginagawa lang pag talagang kaya mo na
Nahuli ang suspek pero hindi na raw ito makakasuhan dahil sa kaniyang kondisyon,Nahuli ang suspek pero hindi na raw ito makakasuhan dahil sa kaniyang kondisyon
Lumaki ba ang tiyan,Lumaki ba ang tiyan
Dumalo ang kanikanilang pamilya kabilang ang ina ni Luis na si Vilma Santos,Dumalo ang kanikanilang pamilya kabilang ang ina ni Luis na si Vilma Santos
Bakit ba tugtog nang tugtog yan kanta nang kanta,Bakit ba tugtog nang tugtog yan kanta nang kanta
Nanibago raw si Maria kay Chef Jose nang ligawan na siya nito,Nanibago raw si Maria kay Chef Jose nang ligawan na siya nito
Papaano ba natin sila maeeducate,Papaano ba natin sila maeeducate
Ayon kay Robles aabot sa tig,Ayon kay Robles aabot sa tig
Dahil nangyari rin sa akin yun pakli ni Sen,Dahil nangyari rin sa akin yun pakli ni Sen
Kasi matagal ko na ring sinasabi ito,Kasi matagal ko na ring sinasabi ito
Ngayon pa ipinangangalandakan ang kanilang love affairs eh may mga apo na,Ngayon pa ipinangangalandakan ang kanilang love affairs eh may mga apo na
Pero sa laki ng lalaki naitumba niya at naibabawan ang pulis,Pero sa laki ng lalaki naitumba niya at naibabawan ang pulis
Wala pa kasing balita kung meron silang gagawin sa Kapamilya channel,Wala pa kasing balita kung meron silang gagawin sa Kapamilya channel
Hindi lamang ang mga estudyante ang gumagamit ng internet sa pagsasaliksik,Hindi lamang ang mga estudyante ang gumagamit ng internet sa pagsasaliksik
Hindi naman daw nagpakita ng pagtutol ang babae nang tawagin niya,Hindi naman daw nagpakita ng pagtutol ang babae nang tawagin niya
So kung kami ganoon what more yung mga nasa ospital,So kung kami ganoon what more yung mga nasa ospital
Hihintayin lamang nito ang magiging resulta ng imbestigasyon,Hihintayin lamang nito ang magiging resulta ng imbestigasyon
Sana nga lang wag nila iretire si Asi habang offseason,Sana nga lang wag nila iretire si Asi habang offseason
Siya raw ay sa bahay lang dahil nakaleave pala siya,Siya raw ay sa bahay lang dahil nakaleave pala siya
Para sa aktor ay kailangang paghandaan nila ang kinabukasan bago pa man magpakasal,Para sa aktor ay kailangang paghandaan nila ang kinabukasan bago pa man magpakasal
Actually magkakaibang lugar sila sa Australia,Actually magkakaibang lugar sila sa Australia
Ngayon nagiging exercise ko na kasi kaya ko na ng mabilis eh,Ngayon nagiging exercise ko na kasi kaya ko na ng mabilis eh
Itinuturo si Teves na umanoy utak sa pagpatay kay Negros Oriental Gov,Itinuturo si Teves na umanoy utak sa pagpatay kay Negros Oriental Gov
Ipinacopyright na raw niya ito,Ipinacopyright na raw niya ito
Kung makukuha ng Gilas Pilipinas ang No,Kung makukuha ng Gilas Pilipinas ang No
Kaya may tinanungan ako kung doon na ba nakatira si Paolo,Kaya may tinanungan ako kung doon na ba nakatira si Paolo
Para kasi kay mister ang mahalaga ay masaya siya kaysa sa maraming pera,Para kasi kay mister ang mahalaga ay masaya siya kaysa sa maraming pera
Hangad niya na unawain sila at irespeto ang paraan ng kanilang pamumuhay,Hangad niya na unawain sila at irespeto ang paraan ng kanilang pamumuhay
Lahat tayo kinukuwestiyon natin yun eh sabi ni Mark,Lahat tayo kinukuwestiyon natin yun eh sabi ni Mark
Kaya nagalala rin si Iza na nagbabakasyon pa roon sa UK,Kaya nagalala rin si Iza na nagbabakasyon pa roon sa UK
Kawawa nga yung wala dahil hanggang ngayon hindi sila kilala ng tao,Kawawa nga yung wala dahil hanggang ngayon hindi sila kilala ng tao
Bakit parang iilan na lang ang nakakasama niya,Bakit parang iilan na lang ang nakakasama niya
Patuloy naman daw nakikipagugnayan sina Lapena sa COA para maresolba ang isyu,Patuloy naman daw nakikipagugnayan sina Lapena sa COA para maresolba ang isyu
Kelan kaya yun,Kelan kaya yun
May “mabubuting Samaritano” pa nga ba na handang tumulong sa isang taong nanakawan,May “mabubuting Samaritano” pa nga ba na handang tumulong sa isang taong nanakawan
Agadagad ay nagpadala ang aktor sa kaibigang writer,Agadagad ay nagpadala ang aktor sa kaibigang writer
Isa ang singeractress sa mga pinakabagong alaga ng Star Magic,Isa ang singeractress sa mga pinakabagong alaga ng Star Magic
Gusto ko lang sabihin na nandito lang ako maghihintay ako kahit gaano katagal,Gusto ko lang sabihin na nandito lang ako maghihintay ako kahit gaano katagal
Pati nga ako ginagamit ko raw si Maine,Pati nga ako ginagamit ko raw si Maine
Natukoy na nasa Brgy,Natukoy na nasa Brgy
Huwag na silang magselos,Huwag na silang magselos
At kung aalisin din nila iyong iba bakit inuna si Bea,At kung aalisin din nila iyong iba bakit inuna si Bea
Naniniwala si Sen,Naniniwala si Sen
Nabigyan naman umano sila ng tulong sa pangunguna ng Overseas Workers Welfare Administration ,Nabigyan naman umano sila ng tulong sa pangunguna ng Overseas Workers Welfare Administration 
Ikaw lang ang rason kaya ako nabubuhay,Ikaw lang ang rason kaya ako nabubuhay
Siyempre ang iisipin nila Anong nangyari,Siyempre ang iisipin nila Anong nangyari
Yung Delta lang talaga ang tinututukan natin ngayon dagdag ni Professor David,Yung Delta lang talaga ang tinututukan natin ngayon dagdag ni Professor David
Hindi naman kawalan sa pagkatao nyo yan,Hindi naman kawalan sa pagkatao nyo yan
Madalas sila ang nangunguna sa pananawagan para sa tulong kung may mga disaster,Madalas sila ang nangunguna sa pananawagan para sa tulong kung may mga disaster
Kailangan natin ang kooperasyon ng bawat isa,Kailangan natin ang kooperasyon ng bawat isa
Binubulyawan kami riyan sa labas,Binubulyawan kami riyan sa labas
“Mas binigyan ko ng importansya yung mga bagay na mahalaga sa akin,“Mas binigyan ko ng importansya yung mga bagay na mahalaga sa akin
Narinig umano niya ang pagmamakaaawa ng kaniyang mga anak,Narinig umano niya ang pagmamakaaawa ng kaniyang mga anak
Ng taumbayan na pwede raw mailagay sa surveillance ng pamahalaan,Ng taumbayan na pwede raw mailagay sa surveillance ng pamahalaan
Sabi niya pati iyong patay na ginagamit pa nila sa pelikula nila,Sabi niya pati iyong patay na ginagamit pa nila sa pelikula nila
So yon yung nagmatter talaga,So yon yung nagmatter talaga
Sa mga pagamutan lamang ito isinagawa dahil na rin sa safety reasons,Sa mga pagamutan lamang ito isinagawa dahil na rin sa safety reasons
Kung negative naman ang halaga agad na mababawasan ang kanilang pera,Kung negative naman ang halaga agad na mababawasan ang kanilang pera
Sobrang kinabahan daw si Maymay dahil sa kanyang ginawang live performance para rito,Sobrang kinabahan daw si Maymay dahil sa kanyang ginawang live performance para rito
Ayon kay Max nagpapasalamat siya sa suportang ibinibigay ni Pancho sa kaniyang career,Ayon kay Max nagpapasalamat siya sa suportang ibinibigay ni Pancho sa kaniyang career
Talagang malaking event noon sa Regal Films ang ganitong panahon,Talagang malaking event noon sa Regal Films ang ganitong panahon
Itinakas ng No,Itinakas ng No
Host nang ibahagi niya ang larawan ni Dave,Host nang ibahagi niya ang larawan ni Dave
Sinasabing si Jeric Gonzales ang magpoportray ng ginampanang character ni Kim Seonho,Sinasabing si Jeric Gonzales ang magpoportray ng ginampanang character ni Kim Seonho
At kung may pagkakataon lumalabas pa rin sila bilang isang barkada,At kung may pagkakataon lumalabas pa rin sila bilang isang barkada
Pahabol ng aming source Mismo,Pahabol ng aming source Mismo
Ano ang mga kapahamakang naghihintay sa kanya sa pinili niyang landas,Ano ang mga kapahamakang naghihintay sa kanya sa pinili niyang landas
Ang mga pulis ang mga barangay lahat ito huwag kayong magalala rito,Ang mga pulis ang mga barangay lahat ito huwag kayong magalala rito
Kaya niyang magcommunicate dahil nakakarinig naman siya,Kaya niyang magcommunicate dahil nakakarinig naman siya
Wala rin silang numero ng isat isa,Wala rin silang numero ng isat isa
Paano ba nabago ni Mikee si Paul,Paano ba nabago ni Mikee si Paul
Target na maging operational ang proyektong ito sa susunod na taon,Target na maging operational ang proyektong ito sa susunod na taon
Parang nadiscover na niya ang voice niya,Parang nadiscover na niya ang voice niya
Yung balut yung durian dagdag pa niya,Yung balut yung durian dagdag pa niya
May nababasa rin ako na makikita na naman daw ‘yung puwet ko,May nababasa rin ako na makikita na naman daw ‘yung puwet ko
Nang dahil sa nangyari ay hindi na makalakad ang matanda ayon sa ulat,Nang dahil sa nangyari ay hindi na makalakad ang matanda ayon sa ulat
Medyo nagkaanuhan po kami ng pondo dagdag nito,Medyo nagkaanuhan po kami ng pondo dagdag nito
Abangan ninyong lahat at Todo Con Todo na To,Abangan ninyong lahat at Todo Con Todo na To
Kalaunan umatras si Digong sa kanyang VP bid,Kalaunan umatras si Digong sa kanyang VP bid
Sagot ni Ruffa at nagbigay mensahe rin kay John Lloyd,Sagot ni Ruffa at nagbigay mensahe rin kay John Lloyd
Lalo na sa pamilya ko nakatira kami sa isang compound,Lalo na sa pamilya ko nakatira kami sa isang compound
Isa pang mapapansin mo kay Pat magaling siyang magsalita,Isa pang mapapansin mo kay Pat magaling siyang magsalita
Rolly Cruz na gagamit ang warning system ng tatlong kulay,Rolly Cruz na gagamit ang warning system ng tatlong kulay
“Kumbaga hindi ako gutom na maghanap ng bagong girlfriend or maghanap ng pagmamahal,“Kumbaga hindi ako gutom na maghanap ng bagong girlfriend or maghanap ng pagmamahal
Akala raw ni Lando ay papatayin na sila,Akala raw ni Lando ay papatayin na sila
Guwapo nga itong si Emilio pero ewan ko lang kung type niyang magartista,Guwapo nga itong si Emilio pero ewan ko lang kung type niyang magartista
Yung mga naturalized players ng Cambodia at Indonesia ang malaking problema nila coach,Yung mga naturalized players ng Cambodia at Indonesia ang malaking problema nila coach
Bukod dito nakatulong din na totoo si Rica sa kaniyang sarili,Bukod dito nakatulong din na totoo si Rica sa kaniyang sarili
Ito pinaghandaan ko po mga future projects namin no,Ito pinaghandaan ko po mga future projects namin no
Pero di ba wala namang maliit na role,Pero di ba wala namang maliit na role
Pero hindi po talaga,Pero hindi po talaga
Bukod sa maganda niyang showbiz career sobrang happy pa niya sa kanyang lovelife,Bukod sa maganda niyang showbiz career sobrang happy pa niya sa kanyang lovelife
Pag wala yan hindi ako nakakatulog dito lang yan siya pag gabi aniya,Pag wala yan hindi ako nakakatulog dito lang yan siya pag gabi aniya
Dinagsa angKadiwa on Wheels nanagbebenta ng agri products sa murang halaga saSan JuanCity,Dinagsa angKadiwa on Wheels nanagbebenta ng agri products sa murang halaga saSan JuanCity
Ang daming photos ng DailyMail ng nasabing story na ‘New romance,Ang daming photos ng DailyMail ng nasabing story na ‘New romance
Sinabi naman nitong nadala raw siya,Sinabi naman nitong nadala raw siya
Nakalulungkot na marami sa ating mga kababayan ang namatay dahil sa bagyong Paeng,Nakalulungkot na marami sa ating mga kababayan ang namatay dahil sa bagyong Paeng
Siguro po yung arawaraw na pagdarasal ng santo rosaryo,Siguro po yung arawaraw na pagdarasal ng santo rosaryo
Bigyan kita pera sabi ni Duterte,Bigyan kita pera sabi ni Duterte
Ayon kay Dela Rosa siya ang dating mayakda ng panukala,Ayon kay Dela Rosa siya ang dating mayakda ng panukala
Tama lang naman ang sinabi ni Paolo,Tama lang naman ang sinabi ni Paolo
Huwag maniwala sa text na diumanoy nagaalok ng trabaho,Huwag maniwala sa text na diumanoy nagaalok ng trabaho
And sa mga taong nanonood ngayon gusto ko humingi ng sorry,And sa mga taong nanonood ngayon gusto ko humingi ng sorry
“Siguro yung love iba ang feeling,“Siguro yung love iba ang feeling
Masayangmasaya rin ang aktor dahil muling makagagawa ng pelikula,Masayangmasaya rin ang aktor dahil muling makagagawa ng pelikula
Baka mahirapan daw na makabawi rito ang bigbudgeted films,Baka mahirapan daw na makabawi rito ang bigbudgeted films
Ang asin talagang nagiimport tayo riyan,Ang asin talagang nagiimport tayo riyan
Nauna nang sinabi ng PEZA na iaapela nila ang pasya ng FIRB,Nauna nang sinabi ng PEZA na iaapela nila ang pasya ng FIRB
Nalunod din ang isang lalaking nakainom umano sa Santa Ana Cagayan,Nalunod din ang isang lalaking nakainom umano sa Santa Ana Cagayan
Lumolobo ang utak ko sa halagang kakailanganin Gusto kong gumaling lumaban,Lumolobo ang utak ko sa halagang kakailanganin Gusto kong gumaling lumaban
Dun pa lang ay kahangahanga na ang magaling na singer,Dun pa lang ay kahangahanga na ang magaling na singer
Sobra pala ang paniniwala ng politician na yun sa sarili niya,Sobra pala ang paniniwala ng politician na yun sa sarili niya
Kasi hindi nyo naman alam kung ano ang magiging aftereffect nito,Kasi hindi nyo naman alam kung ano ang magiging aftereffect nito
Mensahe ni Pokwang kay Lee Minahal kita,Mensahe ni Pokwang kay Lee Minahal kita
Dahandahang naglakad palayo ang suspek pagkatapos,Dahandahang naglakad palayo ang suspek pagkatapos
Ideal po talaga ang atmosphere na nabigay nila sa amin,Ideal po talaga ang atmosphere na nabigay nila sa amin
Nakatataba ng loob Kahit na umulan its a blessing anang ginang,Nakatataba ng loob Kahit na umulan its a blessing anang ginang
Hindi katulad noon na kailangan biyakin ang buong abdomen mo,Hindi katulad noon na kailangan biyakin ang buong abdomen mo
Yung mga nauna sakin hindi,Yung mga nauna sakin hindi
Ayon sa kaniya pinadapa siya ng suspek at tinutukan ng baril,Ayon sa kaniya pinadapa siya ng suspek at tinutukan ng baril
Naaalala ko yung anak ni Empress si Athalia,Naaalala ko yung anak ni Empress si Athalia
Talagang Pinoy pride ang mga Pisay student na ito,Talagang Pinoy pride ang mga Pisay student na ito
Kailangan alam mo kung bakit nangyayari yon,Kailangan alam mo kung bakit nangyayari yon
Kahit yun yung sinasabi nila mahal kita’,Kahit yun yung sinasabi nila mahal kita’
Magaling palang umarte itong bunsong kapatid ni Derek Ramsay na si Andrew Ramsay,Magaling palang umarte itong bunsong kapatid ni Derek Ramsay na si Andrew Ramsay
Kaya pahapyaw na lang kaming nagtanong tungkol sa kanyang asawa,Kaya pahapyaw na lang kaming nagtanong tungkol sa kanyang asawa
Ang nakalagay rin po kasi roon pampaputi tapos pampalaki ng ari,Ang nakalagay rin po kasi roon pampaputi tapos pampalaki ng ari
Sabi pa ni David O ano magagawa ng mga iyakiyak niyo,Sabi pa ni David O ano magagawa ng mga iyakiyak niyo
Kuwentuhan sila blahblahblah,Kuwentuhan sila blahblahblah
Maraming salamat mga idol,Maraming salamat mga idol
Sigaw ni Marian sa crowd habang itinuturo niya si Bea,Sigaw ni Marian sa crowd habang itinuturo niya si Bea
Saka wala namang nagsabing aalisin ang TVJ,Saka wala namang nagsabing aalisin ang TVJ
Si Heaven ganun din,Si Heaven ganun din
Hindi lahat ng mura mabisa,Hindi lahat ng mura mabisa
Kaya bumawi siya sa malumanay at nakangiting pagtatanong ng mga clue kay Kokoy,Kaya bumawi siya sa malumanay at nakangiting pagtatanong ng mga clue kay Kokoy
At pera naman nila yun,At pera naman nila yun
Wala namang naisampang kaso laban sa kanilaDito,Wala namang naisampang kaso laban sa kanilaDito
But tonight alam ko na po ang dahilan,But tonight alam ko na po ang dahilan
Lahat ba ng pelikula nya nakalibrary,Lahat ba ng pelikula nya nakalibrary
Ikukuwento rin niya ang napagdaanan niya magmula nung nagumpisa siya,Ikukuwento rin niya ang napagdaanan niya magmula nung nagumpisa siya
Inakusahan nila si James ng pagsasamantala sa mga aspiring actor sa eskwelahan nito,Inakusahan nila si James ng pagsasamantala sa mga aspiring actor sa eskwelahan nito
I think ito yung napapanahon yung kuwento,I think ito yung napapanahon yung kuwento
Anyway mukhang nagenjoy si KD sa panonood ng Super American Circus,Anyway mukhang nagenjoy si KD sa panonood ng Super American Circus
Saan napupunta ang kinakain niya,Saan napupunta ang kinakain niya
Alam naman daw ng mga mangingisda na hindi dapat sinasaktan ang mga butandingFRJ,Alam naman daw ng mga mangingisda na hindi dapat sinasaktan ang mga butandingFRJ
Kinilala ang nasawi na si Laura Dequena Evangelista residente ng nasabing barangay,Kinilala ang nasawi na si Laura Dequena Evangelista residente ng nasabing barangay
Desidido si Vanguardia na mas maging palaban ang kanyang koponan,Desidido si Vanguardia na mas maging palaban ang kanyang koponan
Kaya naman nagbago ng timpla ng mga plano sa buhay si Sanico,Kaya naman nagbago ng timpla ng mga plano sa buhay si Sanico
Nakita rin niyang sa tindahan na lang kumakain ang kanilang mga bisita,Nakita rin niyang sa tindahan na lang kumakain ang kanilang mga bisita
Lunes lang nang sabihin ng Manila Electric Co,Lunes lang nang sabihin ng Manila Electric Co
Alam na po ng buong Pilipinas iyan,Alam na po ng buong Pilipinas iyan
Hindi ko siya magawa paliwanag niya,Hindi ko siya magawa paliwanag niya
‘Lord gabayan n’yo po ang anak ko,‘Lord gabayan n’yo po ang anak ko
I know na wala akong tinapakang tao,I know na wala akong tinapakang tao
Manood kayo ng Fast Talk ni Boy Abunda,Manood kayo ng Fast Talk ni Boy Abunda
Hindi nga siya makaarte nang maayos kapag hindi siya humihitit ng mogs,Hindi nga siya makaarte nang maayos kapag hindi siya humihitit ng mogs
Ano ang gagawin ni Joseph ngayong bistado na siya ng kanyang limang misis,Ano ang gagawin ni Joseph ngayong bistado na siya ng kanyang limang misis
Hanggang ngayon ay nagsasagawa pa ngfollowup operation ang mga pulis upangiligtas ang biktima,Hanggang ngayon ay nagsasagawa pa ngfollowup operation ang mga pulis upangiligtas ang biktima
Noong una po hindi ko pinapansin mga comment nila sa akin,Noong una po hindi ko pinapansin mga comment nila sa akin
Kailangan din nating ingatan ang ating mental health spiritual health emotional health,Kailangan din nating ingatan ang ating mental health spiritual health emotional health
Kasi siya yung nagbigay ng buhay sa akin naluluhang sabi ni AiAi,Kasi siya yung nagbigay ng buhay sa akin naluluhang sabi ni AiAi
Hindi namin naexpect na ganon kaeffective ang chemistry namin sa audience,Hindi namin naexpect na ganon kaeffective ang chemistry namin sa audience
Wala namang sophistication diyan sa utos ng Pangulo,Wala namang sophistication diyan sa utos ng Pangulo
Paghahanda na raw ito ni Ken kapag bumuo na siya ng sariling pamilya,Paghahanda na raw ito ni Ken kapag bumuo na siya ng sariling pamilya
Ewan lang kung aaminin niya yun ha,Ewan lang kung aaminin niya yun ha
Ngunit simpleng salubong lang ang ginawa ng PSC dahil sa quarantine restrictions,Ngunit simpleng salubong lang ang ginawa ng PSC dahil sa quarantine restrictions
Lahat na lang ng paraan e gagawin niya kapag tinotopak siya,Lahat na lang ng paraan e gagawin niya kapag tinotopak siya
Dagdag pa sinabing maging ang mga fire hydrant ay wala ring tubig,Dagdag pa sinabing maging ang mga fire hydrant ay wala ring tubig
Hindi na ako sinagot ng aktor,Hindi na ako sinagot ng aktor
At least si Kim aminado at tanggap na ganun siya,At least si Kim aminado at tanggap na ganun siya
Parang kailan lang daw na nagdebut si Lorin at sa Aug,Parang kailan lang daw na nagdebut si Lorin at sa Aug
Nagpapaalter siya binabago lang ang design parang bago na naman,Nagpapaalter siya binabago lang ang design parang bago na naman
Patuloy pa ng OPM icon Feeling alam ang sinasabi Patalino effect Entitled,Patuloy pa ng OPM icon Feeling alam ang sinasabi Patalino effect Entitled
Pinagpray ko nang pinagpray,Pinagpray ko nang pinagpray
Ngunit kapos pa rin ito para tulungan ang Adelaide sa panalo,Ngunit kapos pa rin ito para tulungan ang Adelaide sa panalo
Sabi uli ng aming source At ipopost niya na agad yun ha,Sabi uli ng aming source At ipopost niya na agad yun ha
Ayon kay Eloisa Biyernes ng gabi nang huli niyang nakausap ang ama,Ayon kay Eloisa Biyernes ng gabi nang huli niyang nakausap ang ama
Ang request pala nila ay wangwangyun ang challenge,Ang request pala nila ay wangwangyun ang challenge
Baka hindi ko pa po panahon,Baka hindi ko pa po panahon
Busay ng lungsod nitong Sabado ng umaga,Busay ng lungsod nitong Sabado ng umaga
Puno raw ang venue kung saan guest ni Moira si Kyle Echarri,Puno raw ang venue kung saan guest ni Moira si Kyle Echarri
Hindi ko siya naiintindihan kaya,Hindi ko siya naiintindihan kaya
Kamakailan lang nang isawalat ni Sen,Kamakailan lang nang isawalat ni Sen
Siguro physicality matatanggap ko pero yung ganoon,Siguro physicality matatanggap ko pero yung ganoon
Palagi tinatawagan mo kami tinetext mo kami at kinakamusta mo kami,Palagi tinatawagan mo kami tinetext mo kami at kinakamusta mo kami
Kaya medyo matagaltagal pa ang hihintayin ng fans nila dahil sa Aug,Kaya medyo matagaltagal pa ang hihintayin ng fans nila dahil sa Aug
Ang sagot niya sa akin ‘Mas masaya sana ako Daddy kung narito ka’,Ang sagot niya sa akin ‘Mas masaya sana ako Daddy kung narito ka’
Gumawa uli siya ng tula at bahagi nito,Gumawa uli siya ng tula at bahagi nito
Jayda dalawang taon naghintay bago natuloy sa pagarte,Jayda dalawang taon naghintay bago natuloy sa pagarte
Akala nila ganoon ka rin katulad ng tatay mo,Akala nila ganoon ka rin katulad ng tatay mo
Sasayaw po ako na hindi ko pa nagawa hataw kasama ang DGrind,Sasayaw po ako na hindi ko pa nagawa hataw kasama ang DGrind
Sabi ko Ang ganda naman nitong babaeng to natatawang saad ng aktor,Sabi ko Ang ganda naman nitong babaeng to natatawang saad ng aktor
Sinabi ni Pope Francis na nagrehistro siya bilang ‘pilgrim’ sa okasyon,Sinabi ni Pope Francis na nagrehistro siya bilang ‘pilgrim’ sa okasyon
Hindi ko alam kung kasinungalingan kasi hindi ko pa napanood,Hindi ko alam kung kasinungalingan kasi hindi ko pa napanood
Isang kutsilyo rin ang natagpuan sa lugar,Isang kutsilyo rin ang natagpuan sa lugar
Hindi tama iyan ani Padilla,Hindi tama iyan ani Padilla
Pero wala naman daw silang nakita nang sumilip sila sa labas ng bahay,Pero wala naman daw silang nakita nang sumilip sila sa labas ng bahay
Ito na ang panglimang beses na pagpapatupad ng oil price rollback sa bansa,Ito na ang panglimang beses na pagpapatupad ng oil price rollback sa bansa
Sa kuha ng CCTV camera makikita ang salpukan ng dalawang motorsiklo,Sa kuha ng CCTV camera makikita ang salpukan ng dalawang motorsiklo
Tapos tatanungin ka hindi mo na alam ang isasagot,Tapos tatanungin ka hindi mo na alam ang isasagot
